rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
919,Solinger TB 2. Damen,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen Gruppe Süd (HKEssen),15829,5,0,0,0,0,0,0,0,0,0.0,,handball.net
920,Sparta Münster II,Handballkreis Münsterland,Handballkreis Münsterland,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Münsterland Frauen,13228,10,0,0,0,0,0,0,0,0,0.0,,handball.net
921,Spfr. Hamborn 07,HK Rhein-Ruhr,HK Rhein-Ruhr,9,Bezirksliga / Kreisliga / Regionsliga,REGIONSLIGA FRAUEN,13015,10,0,0,0,0,0,0,0,0,0.0,,handball.net
922,Spfr. Loxten,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Frauen Bezirksliga Staffel 2,12674,8,0,0,0,0,0,0,0,0,0.0,,handball.net
923,Spfr. Loxten II,Handballkreis Gütersloh,Handballkreis Gütersloh,9,Bezirksliga / Kreisliga / Regionsliga,HBKGT Frauen Kreisliga,12687,5,0,0,0,0,0,0,0,0,0.0,,handball.net
924,Spvg. Hesselteich II,Handballkreis Gütersloh,Handballkreis Gütersloh,9,Bezirksliga / Kreisliga / Regionsliga,HBKGT Frauen Kreisliga,12687,6,0,0,0,0,0,0,0,0,0.0,,handball.net
925,Stolberger SV,HK Aachen-Düren,HK Aachen-Düren,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga (w),14648,1,0,0,0,0,0,0,0,0,0.0,,handball.net
926,SuS Neuenkirchen 09 II,Handballkreis Münsterland,Handballkreis Münsterland,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Münsterland Frauen,13228,11,0,0,0,0,0,0,0,0,0.0,,handball.net
927,Suchsdorfer SV III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel C,12978,9,0,0,0,0,0,0,0,0,0.0,,handball.net
928,TB Beckhausen,Handballkreis Industrie,Handballkreis Industrie,9,Bezirksliga / Kreisliga / Regionsliga,HKI-W-Kreisliga,13043,7,0,0,0,0,0,0,0,0,0.0,,handball.net
929,TD Lank 3. Damen,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Frauen,15408,6,0,0,0,0,0,0,0,0,0.0,,handball.net
930,TG Hörste II,Handballkreis Gütersloh,Handballkreis Gütersloh,9,Bezirksliga / Kreisliga / Regionsliga,HBKGT Frauen Kreisliga,12687,7,0,0,0,0,0,0,0,0,0.0,,handball.net
931,TG RE Schwelm,KÜS Ruhrgebiet SÜD,KÜS Ruhrgebiet SÜD,9,Bezirksliga / Kreisliga / Regionsliga,KL (DO+HA) - Frauen,12790,8,0,0,0,0,0,0,0,0,0.0,,handball.net
932,TS Schenefeld,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel E,12980,6,0,0,0,0,0,0,0,0,0.0,,handball.net
933,TSC Wellingsbüttel II,Hamburger Handballverband,Hamburger Handballverband,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen (241),13444,8,0,0,0,0,0,0,0,0,0.0,,handball.net
934,TSG 1861 Taucha II,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen,13117,6,0,0,0,0,0,0,0,0,0.0,,handball.net
935,TSG Altenhagen-Heepen,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Frauen Bezirksliga Staffel 1,12673,8,0,0,0,0,0,0,0,0,0.0,,handball.net
936,TSG Altenhagen-Heepen II,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga,13296,4,0,0,0,0,0,0,0,0,0.0,,handball.net
937,TSG Harsewinkel,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Frauen Bezirksliga Staffel 2,12674,9,0,0,0,0,0,0,0,0,0.0,,handball.net
938,TSG Hohenhausen,Handballkreis Lippe,Handballkreis Lippe,9,Bezirksliga / Kreisliga / Regionsliga,HBKLIP Kreisliga Frauen,14946,8,0,0,0,0,0,0,0,0,0.0,,handball.net
939,TSV 1862 Radeburg,HR Sachsen-Mitte,HR Sachsen-Mitte,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen St. 1,13104,7,0,0,0,0,0,0,0,0,0.0,,handball.net
940,TSV Altenholz,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel C,12978,10,0,0,0,0,0,0,0,0,0.0,,handball.net
941,TSV Aufderhöhe,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen Gruppe Nord,16922,7,0,0,0,0,0,0,0,0,0.0,,handball.net
942,TSV Bocholt II,HK Wesel,HK Wesel,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen · HK Wesel,13066,8,0,0,0,0,0,0,0,0,0.0,,handball.net
943,TSV Bösingfeld,Handballkreis Lippe,Handballkreis Lippe,9,Bezirksliga / Kreisliga / Regionsliga,HBKLIP Kreisliga Frauen,14946,9,0,0,0,0,0,0,0,0,0.0,,handball.net
944,TSV Hahlen II,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Frauen Bezirksliga Staffel 1,12673,9,0,0,0,0,0,0,0,0,0.0,,handball.net
945,TSV Hillentrup,Handballkreis Lippe,Handballkreis Lippe,9,Bezirksliga / Kreisliga / Regionsliga,HBKLIP Kreisliga Frauen,14946,10,0,0,0,0,0,0,0,0,0.0,,handball.net
946,TSV Kaldenkirchen 2F,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Frauen,15408,7,0,0,0,0,0,0,0,0,0.0,,handball.net
947,TSV NORF 1f,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen Gruppe Nord,16922,8,0,0,0,0,0,0,0,0,0.0,,handball.net
948,TSV Penig,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen Ost,13097,7,0,0,0,0,0,0,0,0,0.0,,handball.net
949,TSV Schloss Neuhaus,Handballkreis Lippe,Handballkreis Lippe,9,Bezirksliga / Kreisliga / Regionsliga,HBKLIP Kreisliga Frauen,14946,11,0,0,0,0,0,0,0,0,0.0,,handball.net
950,TSV Schlutup,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel F,12981,6,0,0,0,0,0,0,0,0,0.0,,handball.net
951,TSV Schwarz-Rot Schülp,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel B,12977,8,0,0,0,0,0,0,0,0,0.0,,handball.net
952,TSV Schwarzenbek II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel G,12982,7,0,0,0,0,0,0,0,0,0.0,,handball.net
953,TSV Travemünde,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel F,12981,7,0,0,0,0,0,0,0,0,0.0,,handball.net
954,TSV Travemünde II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel F,12981,8,0,0,0,0,0,0,0,0,0.0,,handball.net
955,TSV Vineta Audorf,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel B,12977,9,0,0,0,0,0,0,0,0,0.0,,handball.net
956,TSV Wacken,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel E,12980,7,0,0,0,0,0,0,0,0,0.0,,handball.net
957,TSV Weddingstedt II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel B,12977,10,0,0,0,0,0,0,0,0,0.0,,handball.net
958,TURA Meldorf II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel E,12980,8,0,0,0,0,0,0,0,0,0.0,,handball.net
959,TUS 09 MÖLLBERGEN e.V. 2,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Frauen Bezirksliga Staffel 1,12673,10,0,0,0,0,0,0,0,0,0.0,,handball.net
960,TUS Brockhagen II,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Frauen Bezirksliga Staffel 2,12674,10,0,0,0,0,0,0,0,0,0.0,,handball.net
961,TUS Brockhagen III,Handballkreis Gütersloh,Handballkreis Gütersloh,9,Bezirksliga / Kreisliga / Regionsliga,HBKGT Frauen Kreisliga,12687,8,0,0,0,0,0,0,0,0,0.0,,handball.net
962,TUS Do-Wellinghofen,KÜS Ruhrgebiet SÜD,KÜS Ruhrgebiet SÜD,9,Bezirksliga / Kreisliga / Regionsliga,KL (DO+HA) - Frauen,12790,9,0,0,0,0,0,0,0,0,0.0,,handball.net
963,TUS Ehrenfeld 65 III,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen,14029,7,0,0,0,0,0,0,0,0,0.0,,handball.net
964,TUS Eintracht Oberlübbe 2,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,9,Bezirksliga / Kreisliga / Regionsliga,HBKML Frauen Kreisliga Minden-Lübbecke,13020,7,0,0,0,0,0,0,0,0,0.0,,handball.net
965,TUS Hartum,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,9,Bezirksliga / Kreisliga / Regionsliga,HBKML Frauen Kreisliga Minden-Lübbecke,13020,8,0,0,0,0,0,0,0,0,0.0,,handball.net
966,TUS Ickern 1912 E.V.,Handballkreis Industrie,Handballkreis Industrie,9,Bezirksliga / Kreisliga / Regionsliga,HKI-W-Kreisliga,13043,8,0,0,0,0,0,0,0,0,0.0,,handball.net
967,TUS Leipzig-Mockau III,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen,13117,7,0,0,0,0,0,0,0,0,0.0,,handball.net
968,TUS SW WEHE 2,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,9,Bezirksliga / Kreisliga / Regionsliga,HBKML Frauen Kreisliga Minden-Lübbecke,13020,9,0,0,0,0,0,0,0,0,0.0,,handball.net
969,TUS Scharnhorst 1895/1926 E.V.,KÜS Ruhrgebiet SÜD,KÜS Ruhrgebiet SÜD,9,Bezirksliga / Kreisliga / Regionsliga,KL (DO+HA) - Frauen,12790,10,0,0,0,0,0,0,0,0,0.0,,handball.net
970,TUS V. 1989 LEOPOLDSHÖHE Damen,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga,13296,5,0,0,0,0,0,0,0,0,0.0,,handball.net
971,TUS VON 1859 HAMM E.V.,Handballkreis Hellweg,Handballkreis Hellweg,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga HKH,12713,9,0,0,0,0,0,0,0,0,0.0,,handball.net
972,TUS Westfalia Vlotho-Uffeln,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,9,Bezirksliga / Kreisliga / Regionsliga,HBKML Frauen Kreisliga Minden-Lübbecke,13020,10,0,0,0,0,0,0,0,0,0.0,,handball.net
973,TUS Xanten,HK Wesel,HK Wesel,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen · HK Wesel,13066,9,0,0,0,0,0,0,0,0,0.0,,handball.net
974,TUSPO Meißen,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Frauen Bezirksliga Staffel 1,12673,11,0,0,0,0,0,0,0,0,0.0,,handball.net
975,TV 01 Wattenscheid 2,Handballkreis Industrie,Handballkreis Industrie,9,Bezirksliga / Kreisliga / Regionsliga,HKI-W-Kreisliga,13043,9,0,0,0,0,0,0,0,0,0.0,,handball.net
976,TV 1848 Mönchengladbach 1F,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Frauen,15408,8,0,0,0,0,0,0,0,0,0.0,,handball.net
977,TV Alzey,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,F-BZL 1,12584,6,0,0,0,0,0,0,0,0,0.0,,handball.net
978,TV Arnsberg D2,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,9,Bezirksliga / Kreisliga / Regionsliga,HKISAR Kreisliga OST Frauen,13154,5,0,0,0,0,0,0,0,0,0.0,,handball.net
979,TV Boisheim,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Frauen,15408,9,0,0,0,0,0,0,0,0,0.0,,handball.net
980,TV Brechten,KÜS Ruhrgebiet SÜD,KÜS Ruhrgebiet SÜD,9,Bezirksliga / Kreisliga / Regionsliga,KL (DO+HA) - Frauen,12790,11,0,0,0,0,0,0,0,0,0.0,,handball.net
981,TV Flittard,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen,14029,8,0,0,0,0,0,0,0,0,0.0,,handball.net
982,TV Horn-Bad Meinberg,Handballkreis Lippe,Handballkreis Lippe,9,Bezirksliga / Kreisliga / Regionsliga,HBKLIP Kreisliga Frauen,14946,12,0,0,0,0,0,0,0,0,0.0,,handball.net
983,TV Issum II,HK Wesel,HK Wesel,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen · HK Wesel,13066,10,0,0,0,0,0,0,0,0,0.0,,handball.net
984,TV JAHN Köln-Wahn,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen,14029,9,0,0,0,0,0,0,0,0,0.0,,handball.net
985,TV Korschenbroich 1. Damen,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Frauen,15408,10,0,0,0,0,0,0,0,0,0.0,,handball.net
986,TV Neheim 1884 e.V. II,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,9,Bezirksliga / Kreisliga / Regionsliga,HKISAR Kreisliga OST Frauen,13154,6,0,0,0,0,0,0,0,0,0.0,,handball.net
987,TV Sachsenross Hille 2,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,9,Bezirksliga / Kreisliga / Regionsliga,HBKML Frauen Kreisliga Minden-Lübbecke,13020,11,0,0,0,0,0,0,0,0,0.0,,handball.net
988,TV Schwafheim,HK Wesel,HK Wesel,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen · HK Wesel,13066,11,0,0,0,0,0,0,0,0,0.0,,handball.net
989,TV VERL III,Handballkreis Gütersloh,Handballkreis Gütersloh,9,Bezirksliga / Kreisliga / Regionsliga,HBKGT Frauen Kreisliga,12687,9,0,0,0,0,0,0,0,0,0.0,,handball.net
990,TV Werne 03 e.V. II,Handballkreis Hellweg,Handballkreis Hellweg,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga HKH,12713,10,0,0,0,0,0,0,0,0,0.0,,handball.net
991,TV Westfalia Halingen E.V.,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,9,Bezirksliga / Kreisliga / Regionsliga,HKISAR Kreisliga WEST Frauen,13153,7,0,0,0,0,0,0,0,0,0.0,,handball.net
992,TV Witzhelden III,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen Gruppe Süd (HKEssen),15829,6,0,0,0,0,0,0,0,0,0.0,,handball.net
993,TVE BAD Münstereifel,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen,12901,7,0,0,0,0,0,0,0,0,0.0,,handball.net
994,TuS 06 Westf. Eiche Anröchte e.V.,Handballkreis Hellweg,Handballkreis Hellweg,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga HKH,12713,11,0,0,0,0,0,0,0,0,0.0,,handball.net
995,TuS 97 Bielefeld/Jöllenbeck III,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga,13296,6,0,0,0,0,0,0,0,0,0.0,,handball.net
996,TuS Aumühle-Wohltorf II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel G,12982,8,0,0,0,0,0,0,0,0,0.0,,handball.net
997,TuS Hartenholm,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel E,12980,9,0,0,0,0,0,0,0,0,0.0,,handball.net
998,TuS Müssen-Billinghausen,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Frauen Bezirksliga Staffel 1,12673,12,0,0,0,0,0,0,0,0,0.0,,handball.net
999,TuS St. Hubert,HK Krefeld-Grenzland,HK Krefeld-Grenzland,9,Bezirksliga / Kreisliga / Regionsliga,BL Frauen,15408,11,0,0,0,0,0,0,0,0,0.0,,handball.net
1000,Turnerkreis Nippes 3.Damen,HK Köln-Rheinberg,HK Köln-Rheinberg,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen,14029,10,0,0,0,0,0,0,0,0,0.0,,handball.net
1001,Uedemer TUS,HK Wesel,HK Wesel,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen · HK Wesel,13066,12,0,0,0,0,0,0,0,0,0.0,,handball.net
1002,VFB Lübeck,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel F,12981,9,0,0,0,0,0,0,0,0,0.0,,handball.net
1003,VFB Torgau,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen,13117,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1004,VFL Geesthacht II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel G,12982,9,0,0,0,0,0,0,0,0,0.0,,handball.net
1005,VFL Gladbeck 1921 E.V. II,Handballkreis Industrie,Handballkreis Industrie,9,Bezirksliga / Kreisliga / Regionsliga,HKI-W-Kreisliga,13043,10,0,0,0,0,0,0,0,0,0.0,,handball.net
1006,VFL Handball Mennighüffen,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga,13296,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1007,VFL Schlangen,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Frauen Bezirksliga Staffel 2,12674,11,0,0,0,0,0,0,0,0,0.0,,handball.net
1008,VFS 59 Warstein E.V.,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,9,Bezirksliga / Kreisliga / Regionsliga,HKISAR Kreisliga OST Frauen,13154,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1009,VfL Hamm,Rhein/Westerwald,Rhein/Westerwald,9,Bezirksliga / Kreisliga / Regionsliga,Bezirksliga Frauen · Rhein/Westerwald,14412,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1010,VfL Herford 2. Frauen,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,9,Bezirksliga / Kreisliga / Regionsliga,Frauen Kreisliga,13296,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1011,Wald-Merscheider TV II,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen Gruppe Süd (HKEssen),15829,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1012,Wald-Merscheider TV III,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen Gruppe Süd (HKEssen),15829,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1013,Wermelskirchener TV III,HK Essen,HK Essen,9,Bezirksliga / Kreisliga / Regionsliga,Regionsliga Frauen Gruppe Süd (HKEssen),15829,9,0,0,0,0,0,0,0,0,0.0,,handball.net
1014,Wiedenbrücker TV,KÜS Ostwestfalenlippe,KÜS Ostwestfalenlippe,9,Bezirksliga / Kreisliga / Regionsliga,OWL Frauen Bezirksliga Staffel 2,12674,12,0,0,0,0,0,0,0,0,0.0,,handball.net
1015,Wiedenbrücker TV II,Handballkreis Gütersloh,Handballkreis Gütersloh,9,Bezirksliga / Kreisliga / Regionsliga,HBKGT Frauen Kreisliga,12687,10,0,0,0,0,0,0,0,0,0.0,,handball.net
1016,Zwönitzer HSV II,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen West,13098,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1017,Roter Stern Leipzig II,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen,13117,9,1,0,0,1,26,28,-2,0,0.0,,handball.net
1018,Lübecker SV GUT HEIL V. 1876 II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel F,12981,10,1,0,0,1,16,18,-2,0,0.0,,handball.net
1019,VSK Niederfeld,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,F-BZL 1,12584,7,1,0,0,1,17,20,-3,0,0.0,,handball.net
1020,HSG Südtondern II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel A,12976,8,1,0,0,1,25,29,-4,0,0.0,,handball.net
1021,VFL BAD Schwartau II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel F,12981,11,1,0,0,1,30,36,-6,0,0.0,,handball.net
1022,TSV Hürup II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel A,12976,9,1,0,0,1,23,29,-6,0,0.0,,handball.net
1023,HSG Landau/Land 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,F-BZL 2,12585,6,1,0,0,1,20,26,-6,0,0.0,,handball.net
1024,Bornaer HV 09,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen,13117,10,1,0,0,1,16,22,-6,0,0.0,,handball.net
1025,VfL Waldheim 54 e.V.,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen,13117,11,1,0,0,1,29,36,-7,0,0.0,,handball.net
1026,HSG Jörl-Doppeleiche Viöl II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel A,12976,10,1,0,0,1,22,30,-8,0,0.0,,handball.net
1027,WSG Rheinauen 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,F-BZL 2,12585,7,1,0,0,1,23,33,-10,0,0.0,,handball.net
1028,DHK Flensborg III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,9,Bezirksliga / Kreisliga / Regionsliga,Kreisliga Frauen - Staffel A,12976,11,1,0,0,1,18,28,-10,0,0.0,,handball.net
1029,Geringswalder HV,HR Südwestsachsen,HR Südwestsachsen,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen Ost,13097,8,1,0,0,1,19,30,-11,0,0.0,,handball.net
1030,HSG Lingenfeld/Schwegenheim 2,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,9,Bezirksliga / Kreisliga / Regionsliga,F-BZL 2,12585,8,1,0,0,1,12,37,-25,0,0.0,,handball.net
1031,lok wurzen,HR Leipzig,HR Leipzig,9,Bezirksliga / Kreisliga / Regionsliga,RL Frauen,13117,12,1,0,0,1,9,34,-25,0,0.0,,handball.net
1032,HSG Südtondern III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Frauen Nord A,12991,1,1,1,0,0,26,19,7,2,2.0,,handball.net
1033,Lübecker SV GUT HEIL V. 1876 III,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Frauen Süd,12994,1,1,1,0,0,25,20,5,2,2.0,,handball.net
