staffel_id,verband,gebiet,ligastufe,spielklasse,staffel,mannschaften,spiele_gesamt,tore_gesamt,punkte_gesamt,tabellenfuehrer,tabellenfuehrer_punkte,quelle
031DCQ8JV000000AVS5489BTVUS470OH-G,Hessen,Kreis Offenbach,9,Kreisliga A,KLA Offenbach Gr.1,16,48,296,136,TSG Neu-Isenburg,16,fussball.de
031DCQ8K5O00000BVS5489BTVUS470OH-G,Hessen,Kreis Offenbach,9,Kreisliga A,KLA Offenbach Gr.2,15,40,209,116,TSG Mainflingen,15,fussball.de
031BDUAJM800000AVS5489BTVUS470OH-G,Hessen,Kreis Rheingau-Taunus,9,Kreisliga A,KLA Rheingau-Taunus,15,40,219,115,FSV Winkel,16,fussball.de
031AH69VDS00000AVS5489BTVSK8S3O6-G,Hessen,Kreis Schlüchtern,9,Kreisliga A,KLA Süd · Kreis Schlüchtern,16,65,281,184,SG Distelrasen,24,fussball.de
0318K3PNJ0000000VS5489BUVV628VP4-G,Hessen,Kreis Schwalm-Eder,9,Kreisliga A,KLA Schwalm-Eder Gr.1,14,34,148,100,FSG Efze,13,fussball.de
0318K3PNPK000008VS5489BUVV628VP4-G,Hessen,Kreis Schwalm-Eder,9,Kreisliga A,KLA Schwalm-Eder Gr.2,14,34,150,96,SG Neuental/Jesberg II,12,fussball.de
031AHQKL20000008VS5489BTVSK8S3O6-G,Hessen,Kreis Waldeck,9,Kreisliga A,KLA Waldeck,15,50,236,142,SG Volkmarsen/Ehringen,24,fussball.de
0319HS7IQO000009VS5489BUVV628VP4-G,Hessen,Kreis Werra/Meißner,9,Kreisliga A,KLA Werra-Meißner · Kreis Werra/Meißner,14,37,173,100,Spvgg. 07 Eschwege,12,fussball.de
0318U9VHS4000008VS5489BUVV628VP4-G,Hessen,Kreis Wetzlar,9,Kreisliga A,KLA Wetzlar,16,48,182,134,SG Ehringshausen/Dillheim,13,fussball.de
0318MB044G00000BVS5489BTVSK8S3O6-G,Hessen,Kreis Wiesbaden,9,Kreisliga A,KLA Wiesbaden,16,42,240,117,FSV Hellas Schierstein,15,fussball.de
031HUQKM88000006VS5489BUVVKNMR0J-G,Mecklenburg-Vorpommern,Kreis Mecklenburg. Seenplatte,9,Kreisoberliga,KOL MSP Staffel I · Kreis Mecklenburg. Seenplatte,11,5,33,15,FC Motor Neubrandenburg Süd,3,fussball.de
031HUQKMEC000006VS5489BUVVKNMR0J-G,Mecklenburg-Vorpommern,Kreis Mecklenburg. Seenplatte,9,Kreisoberliga,KOL MSP Staffel II · Kreis Mecklenburg. Seenplatte,11,5,28,13,MSV Priepert,3,fussball.de
031GDK44AK000004VS5489BUVSJ4CRAP-G,Mecklenburg-Vorpommern,Kreis Nordvorpommern-Rügen,9,Kreisoberliga,Kreisoberliga Herren · Kreis Nordvorpommern-Rügen,12,6,35,18,BSG ScanHaus Marlow,3,fussball.de
031BQ4QIB000000AVS5489BUVUR5FS5A-G,Mecklenburg-Vorpommern,Kreis Schwerin-Nordwestmeckl.,9,Kreisoberliga,Frank Teuber-Wienke Versicherungen Kreisoberliga SN - NWM · Kreis Schwerin-Nordwestmeckl.,14,19,94,56,SG Roggendorf 96,9,fussball.de
031B5F0REC000003VS5489BUVV628VP4-G,Mecklenburg-Vorpommern,Kreis Vorpommern-Greifswald,9,Kreisoberliga,Kreisoberliga · Kreis Vorpommern-Greifswald,14,13,74,39,FC Einheit Strasburg,6,fussball.de
031AHIDMOO000007VS5489BUVV628VP4-G,Mecklenburg-Vorpommern,Kreis Warnow,9,Kreisoberliga,Herren KOL St. I Warnow,14,6,29,18,SG Warnemünde,3,fussball.de
031AHIDMVS000007VS5489BUVV628VP4-G,Mecklenburg-Vorpommern,Kreis Warnow,9,Kreisoberliga,Herren KOL St. II Warnow,14,3,16,9,SV 90 Lohmen,3,fussball.de
030V7HTBNG00000BVS5489BUVVARDA0V-G,Mecklenburg-Vorpommern,Kreis Westmecklenburg,9,Kreisoberliga,KOL WM · Kreis Westmecklenburg,12,5,29,13,Lübtheener SV Concordia,3,fussball.de
031FNFD8BG000005VS5489BTVVG7L386-G,Mittelrhein,Kreis Aachen,9,Kreisliga B,Kreisliga B Staffel 1 · Kreis Aachen,17,28,197,78,SV Kohlscheid,10,fussball.de
031FNFD8HK000000VS5489BTVVG7L386-G,Mittelrhein,Kreis Aachen,9,Kreisliga B,Kreisliga B Staffel 2 · Kreis Aachen,16,15,71,43,Eintracht Kornelimünster,6,fussball.de
0313OUNKG400000BVS5489BTVU7GTVLE-G,Mittelrhein,Kreis Berg,9,Kreisliga B,Kreisliga B 2 · Kreis Berg,16,16,85,45,SG Olpe-Kürten,6,fussball.de
0313OUNKMO00000AVS5489BTVU7GTVLE-G,Mittelrhein,Kreis Berg,9,Kreisliga B,Kreisliga B 3 · Kreis Berg,16,14,76,40,SV Bernberg,6,fussball.de
031BOPBT1C000004VS5489BTVUS470OH-G,Mittelrhein,Kreis Bonn,9,Kreisliga B,Kreisliga B Gruppe 1 · Kreis Bonn,16,14,68,41,VTA Bonn,6,fussball.de
031BOPGR0S000004VS5489BTVUS470OH-G,Mittelrhein,Kreis Bonn,9,Kreisliga B,"Kreisliga B, Gruppe 2 · Kreis Bonn",16,12,70,34,SV BW Oedekoven,6,fussball.de
031GUOQ5LG000004VS5489BUVSJ4CRAP-G,Mittelrhein,Kreis Düren,9,Kreisliga B,Kreisliga B Staffel 1 · Kreis Düren,14,15,75,44,FC 06 Rurdorf,9,fussball.de
031GUPK6AO000004VS5489BUVSJ4CRAP-G,Mittelrhein,Kreis Düren,9,Kreisliga B,Kreisliga B Staffel 2 · Kreis Düren,14,17,97,45,CSV Düren,7,fussball.de
031GUQ0VFC000004VS5489BUVSJ4CRAP-G,Mittelrhein,Kreis Düren,9,Kreisliga B,Kreisliga B Staffel 3 · Kreis Düren,14,15,77,42,SC Alemannia Lendersdorf II,6,fussball.de
031IIOQ1O0000002VS5489BUVVKNMR0J-G,Mittelrhein,Kreis Euskirchen,9,Kreisliga B,Kreisliga B 1 · Kreis Euskirchen,13,11,70,30,SV Metternich 1945 e.V.,6,fussball.de
031IIOQ1TG000006VS5489BUVVKNMR0J-G,Mittelrhein,Kreis Euskirchen,9,Kreisliga B,Kreisliga B 2 · Kreis Euskirchen,13,12,47,35,SpVg Nöthen-Pesch-Harzheim,6,fussball.de
031F02PQ5C00000MVS5489BTVUS470OH-G,Mittelrhein,Kreis Heinsberg,9,Kreisliga B,"Kreisliga B, Staffel 1 · Kreis Heinsberg",16,23,107,59,Sportfreunde Uevekoven II,9,fussball.de
031F02PQGO00000KVS5489BTVUS470OH-G,Mittelrhein,Kreis Heinsberg,9,Kreisliga B,"Kreisliga B, Staffel 2 · Kreis Heinsberg",16,24,116,69,DJK Gillrath,9,fussball.de
030TOCGPA4000004VS5489BUVSOV43J9-G,Mittelrhein,Kreis Köln,9,Kreisliga B,Kreisliga B Staffel 1 · Kreis Köln,16,16,115,47,Casa Espana II,6,fussball.de
030TOCJCU4000004VS5489BUVSOV43J9-G,Mittelrhein,Kreis Köln,9,Kreisliga B,Kreisliga B Staffel 2 · Kreis Köln,16,16,92,42,TuS rrh. I,6,fussball.de
031KSGBO0400000FVS5489BUVVKNMR0J-G,Mittelrhein,Kreis Rhein-Erft,9,Kreisliga B,Kreisliga B Staffel 2 · Kreis Rhein-Erft,16,14,98,41,GW Brauweiler 2,6,fussball.de
031KSGBO8C00000AVS5489BUVVKNMR0J-G,Mittelrhein,Kreis Rhein-Erft,9,Kreisliga B,Kreisliga B Staffel 3 · Kreis Rhein-Erft,16,16,79,45,SV Weiden II,6,fussball.de
031FBCFCUK000007VS5489BTVUS470OH-G,Mittelrhein,Kreis Sieg,9,Kreisliga B,Kreisliga B Staffel 2 · Kreis Sieg,16,15,59,45,SV Menden,6,fussball.de
031FBCG2LS000006VS5489BTVUS470OH-G,Mittelrhein,Kreis Sieg,9,Kreisliga B,Kreisliga B Staffel 3 · Kreis Sieg,16,16,76,47,TuS Eudenbach,6,fussball.de
031GBDPJ58000002VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Duisburg-Mülheim-Dinslak,9,Kreisliga B,"Kreisliga B, Gruppe 1 · Kreis Duisburg-Mülheim-Dinslak",18,27,165,79,1. FC Mülheim II,9,fussball.de
031GBDPJEG000006VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Duisburg-Mülheim-Dinslak,9,Kreisliga B,"Kreisliga B, Gruppe 2 · Kreis Duisburg-Mülheim-Dinslak",17,26,169,76,DJK Vierlinden,9,fussball.de
031CH24LB8000004VS5489BTVUS470OH-G,Niederrhein,Kreis Düsseldorf,9,Kreisliga B,Kreisliga B 26/27  - Gruppe 1 Herren · Kreis Düsseldorf,18,36,219,87,SV Hösel III,12,fussball.de
031CH2A72G000004VS5489BTVUS470OH-G,Niederrhein,Kreis Düsseldorf,9,Kreisliga B,Kreisliga B 26/27- Gruppe 2 Herren · Kreis Düsseldorf,18,35,221,97,DJK TUSA 06 II,10,fussball.de
031FK2B4VG000004VS5489BTVUS470OH-G,Niederrhein,Kreis Essen,9,Kreisliga B,Kreisliga B Gruppe 1 · Kreis Essen,15,28,163,81,DJK SF Katernberg II.,12,fussball.de
031FK2E4M8000003VS5489BTVUS470OH-G,Niederrhein,Kreis Essen,9,Kreisliga B,Kreisliga B Gruppe 2 · Kreis Essen,15,27,168,79,TUSEM Essen II.,12,fussball.de
031FK2FDVK000004VS5489BTVUS470OH-G,Niederrhein,Kreis Essen,9,Kreisliga B,Kreisliga B Gruppe 3 · Kreis Essen,15,28,153,77,SG Kupferdreh-Byfang,9,fussball.de
031FTSB420000004VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Grevenbroich-Neuss,9,Kreisliga B,"Kreisliga B, Gr. 1 · Kreis Grevenbroich-Neuss",16,32,183,93,SG Kaarst,12,fussball.de
031FTUEQPK000004VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Grevenbroich-Neuss,9,Kreisliga B,"Kreisliga B, Gr. 2 · Kreis Grevenbroich-Neuss",16,32,189,93,DJK Novesia Neuss 1919 2,12,fussball.de
031HHHLLQ400000EVS5489BTVVG7L386-G,Niederrhein,Kreis Kempen-Krefeld,9,Kreisliga B,Kreisliga B 1 · Kreis Kempen-Krefeld,16,32,161,92,Dülkener FC,12,fussball.de
031HHHLM3C000008VS5489BTVVG7L386-G,Niederrhein,Kreis Kempen-Krefeld,9,Kreisliga B,Kreisliga B 2 · Kreis Kempen-Krefeld,15,28,143,74,FC Traar,10,fussball.de
031HHHLM9S00000DVS5489BTVVG7L386-G,Niederrhein,Kreis Kempen-Krefeld,9,Kreisliga B,Kreisliga B 3 · Kreis Kempen-Krefeld,16,28,183,78,SSV Strümp 2,12,fussball.de
031JAMD8KO00000AVS5489BUVVKNMR0J-G,Niederrhein,Kreis Kleve-Geldern,9,Kreisliga B,Kreisliga B Gruppe 1 · Kreis Kleve-Geldern,16,32,153,91,DJK Grün-Weiß Appeldorn,12,fussball.de
031JAMD8UG000009VS5489BUVVKNMR0J-G,Niederrhein,Kreis Kleve-Geldern,9,Kreisliga B,Kreisliga B Gruppe 2 · Kreis Kleve-Geldern,16,31,167,85,SV Arminia Kapellen-Hamb,10,fussball.de
031HBBJSK4000004VS5489BTVVG7L386-G,Niederrhein,Kreis Moers,9,Kreisliga B,"Kreisliga B, · Kreis Moers",18,19,114,55,SV Alemannia Kamp,7,fussball.de
0311FB7FHC000000VS5489BUVVARDA0V-G,Niederrhein,Kreis Mönchengladbach-Viersen,9,Kreisliga B,Kreisliga B Gruppe 1 · Kreis Mönchengladbach-Viersen,16,31,169,90,SC Broich-Peel,12,fussball.de
0311FB7FR800000IVS5489BUVVARDA0V-G,Niederrhein,Kreis Mönchengladbach-Viersen,9,Kreisliga B,Kreisliga B Gruppe 2 · Kreis Mönchengladbach-Viersen,16,30,150,85,Red Stars MG,12,fussball.de
031G0065NO000003VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Oberhausen-Bottrop,9,Kreisliga B,Kreisliga B1 Breil · Kreis Oberhausen-Bottrop,18,28,204,80,FC Blau Weiß Italia Oberhausen e.V.,10,fussball.de
031G00EBSC000004VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Oberhausen-Bottrop,9,Kreisliga B,Kreisliga B2 Bliso · Kreis Oberhausen-Bottrop,18,32,180,93,VFR Polonia Ebel,10,fussball.de
031DT7C3I0000007VS5489BTVUS470OH-G,Niederrhein,Kreis Rees-Bocholt,9,Kreisliga B,"Kreisliga B, Gruppe 1 · Kreis Rees-Bocholt",16,8,36,21,Hemdener SV,3,fussball.de
031DT7C3LS000007VS5489BTVUS470OH-G,Niederrhein,Kreis Rees-Bocholt,9,Kreisliga B,"Kreisliga B, Gruppe 2 · Kreis Rees-Bocholt",16,8,49,21,SV Fortuna Millingen,3,fussball.de
031EM45OHO000004VS5489BUVUR5FS5A-G,Niederrhein,Kreis Remscheid-Solingen,9,Kreisliga B,Kreisliga B Gruppe 1 · Kreis Remscheid-Solingen,17,32,179,89,TSV Solingen 3,12,fussball.de
031EM48P90000003VS5489BUVUR5FS5A-G,Niederrhein,Kreis Remscheid-Solingen,9,Kreisliga B,Kreisliga B Gruppe 2 · Kreis Remscheid-Solingen,17,28,151,77,SSV Dhünn 2,9,fussball.de
031HKFJB38000009VS5489BTVVG7L386-G,Niederrhein,Kreis Wuppertal-Niederberg,9,Kreisliga B,Kreisliga B Gruppe 1 · Kreis Wuppertal-Niederberg,18,27,151,71,SV Heckinghausen,9,fussball.de
031HKFJBCK00000AVS5489BTVVG7L386-G,Niederrhein,Kreis Wuppertal-Niederberg,9,Kreisliga B,Kreisliga B Gruppe 2 · Kreis Wuppertal-Niederberg,18,26,147,70,FC Langenberg,12,fussball.de
0319B57C6S000004VS5489BUVV628VP4-G,Niedersachsen,Kreis Bentheim,9,1.Kreisklasse,1.Kreisklasse Grafschaft Bentheim,15,47,216,134,VfL Weiße Elf Nordhorn II,18,fussball.de
0315VRSBAK000003VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Braunschweig,9,1.Kreisklasse,1. Kreisklasse Staffel 1 · Kreis Braunschweig,12,22,99,65,TVE Veltenhof,12,fussball.de
0315VRVHE8000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Braunschweig,9,1.Kreisklasse,1. Kreisklasse Staffel 2 · Kreis Braunschweig,12,17,116,49,SG BSV Ölper/SV EGE,10,fussball.de
03197780G0000003VS5489BUVV628VP4-G,Niedersachsen,Kreis Celle,9,1.Kreisklasse,1. Kreisklasse Celle,14,31,156,88,FG Wohlde,12,fussball.de
0316KBPVL8000003VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Cloppenburg,9,1.Kreisklasse,1.Kreisklasse  Cloppenburg,15,41,179,120,SV Bösel,13,fussball.de
03153J1140000009VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Cuxhaven,9,1.Kreisklasse,1.Kreisklasse Cuxhaven,14,35,157,100,TSV Wehden,13,fussball.de
031DPBV6K800000DVS5489BTVUS470OH-G,Niedersachsen,Kreis Diepholz,9,1.Kreisklasse,1.Kreisklasse DH · Kreis Diepholz,16,32,163,90,SV Weyhe II,12,fussball.de
03150M00FS000006VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Emsland,9,1.Kreisklasse,1. Kreisklasse Süd · Kreis Emsland,13,25,98,73,FC 47 Leschede II,12,fussball.de
03150M00MK000005VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Emsland,9,1.Kreisklasse,1.KK Emsland Mitte,14,31,154,87,SV Polle,14,fussball.de
03150M009O000006VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Emsland,9,1.Kreisklasse,1.KK Emsland Nord,14,29,151,84,SV DJK Werpeloh 1934 e.V.,12,fussball.de
031AP29TCK000004VS5489BTVSK8S3O6-G,Niedersachsen,Kreis Gifhorn,9,1.Kreisklasse,1. Kreisklasse 1 · Kreis Gifhorn,14,21,105,57,SV Osloss,9,fussball.de
031AP2IS1K000004VS5489BTVSK8S3O6-G,Niedersachsen,Kreis Gifhorn,9,1.Kreisklasse,1. Kreisklasse 2 · Kreis Gifhorn,13,17,76,49,SG Leiferde-Ettenbüttel,9,fussball.de
0316JK66A400000AVS5489BUVSBBVPEU-G,Niedersachsen,Kreis Göttingen-Osterode,9,1.Kreisklasse,1.Kreisklasse Nord (A) · Kreis Göttingen-Osterode,11,25,123,67,SG Sösetal I,13,fussball.de
0316JK66HG000000VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Göttingen-Osterode,9,1.Kreisklasse,1.Kreisklasse Süd (B) · Kreis Göttingen-Osterode,11,21,101,60,Bonaforther SV,13,fussball.de
0312RKV76S000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Hameln-Pyrmont,9,1.Kreisklasse,1.Kreisklasse Hameln-Pyrmont,14,49,258,143,SV Germania Beber-Rohrsen,21,fussball.de
031AFR9HCG00000CVS5489BUVV628VP4-G,Niedersachsen,Kreis Harburg,9,1.Kreisklasse,1.Kreisklasse Harburg,14,30,156,87,SG Salzhausen-G.,12,fussball.de
0318GKQNCO000007VS5489BUVV628VP4-G,Niedersachsen,Kreis Heide-Wendland,9,1.Kreisklasse,1.Kreisklasse Nord · Kreis Heide-Wendland,16,44,198,121,MTV Römstedt II,16,fussball.de
0318GKQNKK000008VS5489BUVV628VP4-G,Niedersachsen,Kreis Heide-Wendland,9,1.Kreisklasse,1.Kreisklasse Süd · Kreis Heide-Wendland,16,48,211,142,Spvgg Oetzen/St.,18,fussball.de
03196QO458000004VS5489BTVSK8S3O6-G,Niedersachsen,Kreis Heidekreis,9,1.Kreisklasse,1.Kreisklasse Heidekreis,13,27,117,77,MTV Eickeloh-Hademstorf,12,fussball.de
031AI8H0T0000004VS5489BUVV628VP4-G,Niedersachsen,Kreis Helmstedt,9,1.Kreisklasse,1.Kreisklasse Helmstedt,11,14,60,40,TSV Süpplingenburg,7,fussball.de
031BOTCJI0000004VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Hildesheim-Holzminden,9,1.Kreisklasse,1. Kreisklasse Staffel A · Kreis Hildesheim-Holzminden,14,35,154,99,DJK BW Hildesheim,12,fussball.de
0319L3L3T8000004VS5489BTVSK8S3O6-G,Niedersachsen,Kreis Hildesheim-Holzminden,9,1.Kreisklasse,1. Kreisklasse Staffel C · Kreis Hildesheim-Holzminden,14,34,129,95,VfL Dielmissen,15,fussball.de
031BPLALC8000004VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Hildesheim-Holzminden,9,1.Kreisklasse,1.Kreisklasse  Staffel B · Kreis Hildesheim-Holzminden,14,34,200,95,SG Bodenburg/Sehlem,11,fussball.de
031BF5HJBK000006VS5489BTVUS470OH-G,Niedersachsen,Kreis Jade-Weser-Hunte,9,1.Kreisklasse,1.Kreisklasse JWH Staffel Nord · Kreis Jade-Weser-Hunte,14,17,78,50,FSV Jever II,9,fussball.de
0317V2OQIC000006VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Jade-Weser-Hunte,9,1.Kreisklasse,1.Kreisklasse JWH Staffel Süd · Kreis Jade-Weser-Hunte,14,20,92,57,TV Metjendorf,9,fussball.de
031DPUT87O000006VS5489BTVUS470OH-G,Niedersachsen,Kreis Nienburg,9,1.Kreisklasse,1.Kreisklasse Nienburg,13,31,163,89,JG Oyle I,13,fussball.de
031C2TILKC00000OVS5489BUVUR5FS5A-G,Niedersachsen,Kreis Nordharz,9,1.Kreisklasse,1. Nordharzklasse Staffel 1,14,34,223,99,SVG Oberharz,13,fussball.de
031C2TIM1C00000NVS5489BUVUR5FS5A-G,Niedersachsen,Kreis Nordharz,9,1.Kreisklasse,1. Nordharzklasse Staffel 2,14,34,164,97,SV Glück Auf Gebhardshagen,13,fussball.de
031DMJDIBK000009VS5489BTVUS470OH-G,Niedersachsen,Kreis Northeim-Einbeck,9,1.Kreisklasse,1. Kreisklasse Staffel 1 · Kreis Northeim-Einbeck,9,23,122,66,VfB Uslar,15,fussball.de
031DMJDITK000009VS5489BTVUS470OH-G,Niedersachsen,Kreis Northeim-Einbeck,9,1.Kreisklasse,1. Kreisklasse Staffel 2 · Kreis Northeim-Einbeck,9,24,134,68,SG Altes Amt,12,fussball.de
0315ARM2GC000003VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Oldenburg-L./Delmenhorst,9,1.Kreisklasse,1.Kreisklasse OLL/DEL · Kreis Oldenburg-L./Delmenhorst,14,39,200,112,Delmenhorster BV,13,fussball.de
0316EA6UCK000008VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osnabrück,9,1.Kreisklasse,1. Kreisklasse Osnabrück Staffel A,15,37,174,105,SC Quakenbrück,15,fussball.de
0316EA6UL000000AVS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osnabrück,9,1.Kreisklasse,1. Kreisklasse Osnabrück Staffel B,16,45,174,130,VFB Schinkel,16,fussball.de
0316EA6UTC00000BVS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osnabrück,9,1.Kreisklasse,1. Kreisklasse Osnabrück Staffel C,15,41,165,118,Spvg Gaste-Hasbergen,19,fussball.de
0316EA6V44000008VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osnabrück,9,1.Kreisklasse,1. Kreisklasse Osnabrück Staffel D,15,35,171,102,VfR Voxtrup II,18,fussball.de
0317ILOAR8000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osterholz,9,1.Kreisklasse,1.Kreisklasse Osterholz,16,34,163,99,SV Pennigbüttel II,13,fussball.de
0315F1UNT8000006VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Ostfriesland,9,1.Kreisklasse,Ostfrieslandklasse A St. 1,14,52,271,150,SV SuS Steenfelde,19,fussball.de
0315F1UO3C000005VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Ostfriesland,9,1.Kreisklasse,Ostfrieslandklasse A St. 2,15,59,277,166,SC Dunum,21,fussball.de
031CR3JCAK000004VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Peine,9,1.Kreisklasse,1. Kreisklasse · Kreis Peine,14,39,189,110,TSV Wendezelle II,15,fussball.de
031EQH03FG00000AVS5489BTVUS470OH-G,Niedersachsen,Kreis Region Hannover,9,1.Kreisklasse,1. Kreisklasse Region Hannover St.1,14,34,139,93,TUS Röddensen,13,fussball.de
031EQH03MG00000BVS5489BTVUS470OH-G,Niedersachsen,Kreis Region Hannover,9,1.Kreisklasse,1. Kreisklasse Region Hannover St.2,14,34,181,94,Afrikanischer SV Hannover,10,fussball.de
031EQH03RC00000BVS5489BTVUS470OH-G,Niedersachsen,Kreis Region Hannover,9,1.Kreisklasse,1. Kreisklasse Region Hannover St.3,14,34,137,97,SV Arnum II,13,fussball.de
031EQH040O00000BVS5489BTVUS470OH-G,Niedersachsen,Kreis Region Hannover,9,1.Kreisklasse,1. Kreisklasse Region Hannover St.4,13,30,159,87,SV Bosna Sandzak,15,fussball.de
031879K7DS000007VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Rotenburg,9,1.Kreisklasse,1.Kreisklasse Nord · Kreis Rotenburg,14,34,138,100,FC Alfstedt/Ebersdorf,12,fussball.de
031879K7PK000007VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Rotenburg,9,1.Kreisklasse,1.Kreisklasse Süd · Kreis Rotenburg,14,30,158,86,SG Schwitschen/Wittorf,11,fussball.de
0315EL5C9O000004VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Schaumburg,9,1.Kreisklasse,1.Kreisklasse Schaumburg,16,48,249,136,SG Apelern/Rodenberg,15,fussball.de
031B80U2E4000000VS5489BUVV628VP4-G,Niedersachsen,Kreis Stade,9,1.Kreisklasse,1.Kreisklasse Stade,14,33,169,95,SV Drochtersen/Assel IV,13,fussball.de
0314GQTALC000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Vechta,9,1.Kreisklasse,1.Kreisklasse Vechta,14,32,198,95,RW Damme III,15,fussball.de
031E9F0DDG000003VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Verden,9,1.Kreisklasse,1.Kreisklasse Verden,13,26,108,77,TSV Bierden II,12,fussball.de
031A8JCCHK000009VS5489BTVSK8S3O6-G,Niedersachsen,Kreis Wolfsburg,9,1.Kreisklasse,1.Kreisklasse Wolfsburg,10,12,75,34,SSV Velstove,9,fussball.de
0316JM94SS00000JVS5489BTVU7GTVLE-G,Rheinland,Kreis Eifel,9,Kreisliga B,Kreisliga B12 · Kreis Eifel,14,32,124,95,FC Metterich,15,fussball.de
0316JM955K00000KVS5489BTVU7GTVLE-G,Rheinland,Kreis Eifel,9,Kreisliga B,Kreisliga B13 · Kreis Eifel,14,32,162,91,SV Ulmen,13,fussball.de
031626Q95K000004VS5489BTVU7GTVLE-G,Rheinland,Kreis Hunsrück/Mosel,9,Kreisliga B,Kreisliga B8 · Kreis Hunsrück/Mosel,14,35,175,99,TuS Hausen,13,fussball.de
031CFRL5CG000004VS5489BUVUR5FS5A-G,Rheinland,Kreis Hunsrück/Mosel,9,Kreisliga B,Kreisliga B9 · Kreis Hunsrück/Mosel,14,34,163,97,SG Ober Kostenz,15,fussball.de
031DCRLROK000007VS5489BUVUR5FS5A-G,Rheinland,Kreis Koblenz,9,Kreisliga B,Kreisliga B6 · Kreis Koblenz,14,34,185,101,SC Vallendar,15,fussball.de
031C5P8MIS000004VS5489BTVUS470OH-G,Rheinland,Kreis Mosel,9,Kreisliga B,Kreisliga B 14 · Kreis Mosel,14,34,190,98,SV Rot-Weiss Wittlich II,15,fussball.de
031CG29QF0000007VS5489BTVUS470OH-G,Rheinland,Kreis Rhein/Ahr,9,Kreisliga B,Kreisliga B7 · Kreis Rhein/Ahr,14,33,148,95,SG Walporzheim/Bachem,13,fussball.de
031C5RGK04000004VS5489BTVUS470OH-G,Rheinland,Kreis Rhein/Lahn,9,Kreisliga B,Kreisliga B5 · Kreis Rhein/Lahn,14,34,173,96,SG Unterwesterwald Görgeshausen,13,fussball.de
031C699LLK000008VS5489BTVUS470OH-G,Rheinland,Kreis Trier/Saarburg,9,Kreisliga B,Kreisliga B10 · Kreis Trier/Saarburg,14,34,203,98,FC Könen,15,fussball.de
031C699LG4000000VS5489BTVUS470OH-G,Rheinland,Kreis Trier/Saarburg,9,Kreisliga B,Kreisliga B11 · Kreis Trier/Saarburg,14,35,186,100,FSG Ehrang-Pfalzel,15,fussball.de
031CHGG9DG000004VS5489BTVUS470OH-G,Rheinland,Kreis Westerwald/Sieg,9,Kreisliga B,Kreisliga B1 · Kreis Westerwald/Sieg,14,35,186,103,SG Alsdorf,15,fussball.de
031CHHSG3C000004VS5489BTVUS470OH-G,Rheinland,Kreis Westerwald/Sieg,9,Kreisliga B,Kreisliga B2 · Kreis Westerwald/Sieg,14,35,171,100,Spfr. Daaden,12,fussball.de
031C7G5COK000008VS5489BUVUR5FS5A-G,Rheinland,Kreis Westerwald/Wied,9,Kreisliga B,Kreisliga B3 · Kreis Westerwald/Wied,14,34,158,96,CSV Neuwied,12,fussball.de
031C7G5CHK000008VS5489BUVUR5FS5A-G,Rheinland,Kreis Westerwald/Wied,9,Kreisliga B,Kreisliga B4 · Kreis Westerwald/Wied,14,34,185,99,FC Lion's Ransbach,10,fussball.de
030UT2M75S000006VS5489BUVVARDA0V-G,Saarland,Bezirk Saarland,9,Bezirksliga,Bezirksliga Blies/Nahe · Bezirk Saarland,16,47,307,141,SV Victoria St. Wendel,18,fussball.de
030VIGRHIS000006VS5489BUVVARDA0V-G,Saarland,Bezirk Saarland,9,Bezirksliga,Bezirksliga Bliestal · Bezirk Saarland,16,42,269,122,TuS Ormesheim,15,fussball.de
