staffel_id,verband,gebiet,ligastufe,spielklasse,staffel,mannschaften,spiele_gesamt,tore_gesamt,punkte_gesamt,tabellenfuehrer,tabellenfuehrer_punkte,quelle
56045,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,KLH Niers,9,0,0,0,Fischelner Turnverein 05 a.K.,0,basketball-bund.net
55702,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,Kreisliga Herren 2026/2027,13,0,0,0,BG Kamp-Lintfort 4,0,basketball-bund.net
56286,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,Kreisliga Herren A (56286),9,0,0,0,"1. BBC Düren ""The Wizards"" 2",0,basketball-bund.net
56287,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,Kreisliga Herren B (56287),8,0,0,0,"1. BBC Düren ""The Wizards"" 3",0,basketball-bund.net
56440,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,Kreisliga Herren BBK Wuppertal 26/27,12,0,0,0,BTV Ronsdorf Graben 2,0,basketball-bund.net
55353,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,Kreisliga Lippe,7,0,0,0,BG Lünen,0,basketball-bund.net
55528,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,Kreisliga MS Herren Gruppe A,9,0,0,0,RSV Borken 2,0,basketball-bund.net
55529,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,Kreisliga MS Herren Gruppe B,6,0,0,0,SG Telgte-Wolbeck Baskets 3,0,basketball-bund.net
56249,Nordrhein-Westfalen,Nordrhein-Westfalen,11,Kreisliga,Kreisliga Vorrunde D/NE,18,0,0,0,Black Eagles Düsseldorf 2,0,basketball-bund.net
55464,Rheinland-Pfalz,Rheinland-Pfalz,11,A-Klasse,A-Klasse Koblenz Herren Gruppe 1,7,2,216,4,Grundschulliga Rhein-Lahn e.V.,2,basketball-bund.net
55465,Rheinland-Pfalz,Rheinland-Pfalz,11,A-Klasse,A-Klasse Koblenz Herren Gruppe 2,7,4,434,8,Sportfreunde Neustadt/Wied 2,2,basketball-bund.net
54426,Rheinland-Pfalz,Rheinland-Pfalz,11,A-Klasse,A-Klasse Pfalz Herren,7,0,0,0,BBC Mehlingen,0,basketball-bund.net
55355,Rheinland-Pfalz,Rheinland-Pfalz,11,A-Klasse,A-Klasse Rheinhessen Herren,9,0,0,0,Binger Buckets,0,basketball-bund.net
54615,Saarland,Saarland,11,Kreisliga,Kreisliga Saar Herren 2026 2027,9,0,0,0,ATSV Saarbrücken III,0,basketball-bund.net
53850,Schleswig-Holstein,Schleswig-Holstein,11,Kreisliga,HBKN,8,0,0,0,BBC Rendsburg 4,0,basketball-bund.net
53851,Schleswig-Holstein,Schleswig-Holstein,11,Kreisliga,HBKS,7,0,0,0,BSG Kisdorf Kaltenkirchen 3,0,basketball-bund.net
52666,Baden-Württemberg,Baden-Württemberg,12,Kreisliga B,BBW1 Kreisliga B1 Männer,6,0,0,0,BAC Hockenheim 2,0,basketball-bund.net
52667,Baden-Württemberg,Baden-Württemberg,12,Kreisliga B,BBW1 Kreisliga B2 Männer,6,0,0,0,LSV Ladenburg 3,0,basketball-bund.net
53077,Baden-Württemberg,Baden-Württemberg,12,Kreisliga B,BBW2 Kreisliga B Nord Männer,8,0,0,0,ESG Frankonia Karlsruhe 2,0,basketball-bund.net
53987,Baden-Württemberg,Baden-Württemberg,12,Kreisliga B,BBW3 Kreisliga B 1 Männer,8,0,0,0,BG Tamm/Bietigheim 4,0,basketball-bund.net
53988,Baden-Württemberg,Baden-Württemberg,12,Kreisliga B,BBW3 Kreisliga B 2 Männer,7,0,0,0,Aalener Sportallianz,0,basketball-bund.net
53990,Baden-Württemberg,Baden-Württemberg,12,Kreisliga B,BBW3 Kreisliga B 3 Männer,8,0,0,0,Aalener Sportallianz 2,0,basketball-bund.net
53993,Baden-Württemberg,Baden-Württemberg,12,Kreisliga B,BBW3 Kreisliga B 4 Männer,9,0,0,0,Celtics SB Asperg 2,0,basketball-bund.net
53739,Bayern,Bayern,12,Kreisklasse,Kreisklasse Herren A (MI-KKHA) 2026/27,8,0,0,0,AK Tigers München 2,0,basketball-bund.net
53740,Bayern,Bayern,12,Kreisklasse,Kreisklasse Herren B Nordgruppe (MI-KKHB-N) 2026/27,7,0,0,0,FC Aschheim 2,0,basketball-bund.net
53741,Bayern,Bayern,12,Kreisklasse,Kreisklasse Herren B Südgruppe (MI-KKHB-S) 2026/27,9,0,0,0,Chinesischer Sportverein München 2,0,basketball-bund.net
