rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
2704,SV 21 Büren,Westfalen,Kreis Paderborn,7,Kreisliga A,Frauen Kreisliga A PB/DT/HX · Kreis Paderborn,031I8CLV30000004VS5489BTVSRD0UH9-G,14,1,0,0,1,0,17,-17,0,0.0,,fussball.de
2705,Rahlstedt 3.Fr.,Hamburg,Kreisebene Hamburg,7,Kreisliga,FKL 01 · Kreisebene Hamburg,0314CF1BNG00000FVS5489BTVU7GTVLE-G,13,1,0,0,1,0,22,-22,0,0.0,,fussball.de
2706,SpVg Berghofen,Westfalen,Kreis Dortmund,7,Kreisliga A,Kreisliga A - Dortmund / Hagen,031340MNQO000004VS5489BUVSBBVPEU-G,14,3,1,0,2,4,5,-1,-3,-1.0,,fussball.de
2707,SG Moitzfeld / Refrath / Altenberg,Mittelrhein,Kreis Berg,7,Kreisliga A,Kreisliga A · Kreis Berg,031FMBGCLK000004VS5489BTVUS470OH-G,14,2,0,1,1,1,2,-1,-2,-1.0,,fussball.de
2708,DJK SF Nette,Westfalen,Kreis Dortmund,7,Kreisliga A,Kreisliga A - Dortmund / Hagen,031340MNQO000004VS5489BUVSBBVPEU-G,15,2,0,0,2,1,10,-9,-3,-1.5,,fussball.de
2709,SG ATS Krefeld/SC Krefeld 05,Niederrhein,Kreis Kempen-Krefeld,7,Kreisliga A,Frauen-Kreisliga Gruppe 5 · Kreis Kempen-Krefeld,031G0I78HK000000VS5489BUVSJ4CRAP-G,14,2,0,0,2,0,42,-42,-3,-1.5,,fussball.de
2710,SV Niersia Neersen,Niederrhein,Kreis Kempen-Krefeld,7,Kreisliga A,Frauen-Kreisliga Gruppe 5 · Kreis Kempen-Krefeld,031G0I78HK000000VS5489BUVSJ4CRAP-G,13,1,0,0,1,0,1,-1,-3,-3.0,,fussball.de
2711,SG Halle/Hesseln (9er),Westfalen,Kreis Bielefeld,7,Kreisliga A,Kreisliga A · Kreis Bielefeld,03139CLFSK00000HVS5489BUVSBBVPEU-G,11,1,0,0,1,0,12,-12,-3,-3.0,,fussball.de
2712,SG Maaslingen/SVKT 07 Minden III 9er,Westfalen,Kreis Lemgo,8,Kreisliga B,Frauen Kreisliga B HF/LE/MI/LK · Kreis Lemgo,031DIO80CG000003VS5489BTVUS470OH-G,1,1,1,0,0,14,1,13,3,3.0,,fussball.de
2713,VfL Eintracht Hannover IV (7er),Niedersachsen,Kreis Region Hannover,8,1.Kreisklasse,Frauen Kreisklasse Staffel 2 · Kreis Region Hannover,031558T1QG00000BVS5489BTVU7GTVLE-G,1,2,2,0,0,23,2,21,6,3.0,,fussball.de
2714,SV Fortuna Langenau,Sachsen,Kreis Mittelsachsen,8,1.Kreisklasse,Frauen - Kreisklasse · Kreis Mittelsachsen,031HSR6J7O00000CVS5489BTVSRD0UH9-G,1,1,1,0,0,9,0,9,3,3.0,,fussball.de
2715,Lüner SV,Westfalen,Kreis Hagen,8,Kreisliga B,Frauen Kreisliga B DO/HA · Kreis Hagen,031LE19JQO00000DVS5489BTVSRD0UH9-G,6,2,2,0,0,20,3,17,6,3.0,,fussball.de
2716,FV Preußen Bonn,Mittelrhein,Kreis Bonn,8,Kreisliga B,Frauen Kreisliga B · Kreis Bonn,031BOK84K8000004VS5489BTVUS470OH-G,4,1,1,0,0,9,1,8,3,3.0,,fussball.de
2717,FT Braunschweig II,Niedersachsen,Kreis Braunschweig,8,1.Kreisklasse,Frauen  1.Kreisklasse Braunschweig Ost,031I5MMD28000000VS5489BTVSRD0UH9-G,1,2,2,0,0,16,1,15,6,3.0,,fussball.de
2718,SG Schleper/Lehrte (11er),Niedersachsen,Kreis Emsland,8,1.Kreisklasse,Frauen 1. KKL Ems-Vechte Mitte · Kreis Emsland,03155BU19K000002VS5489BUVSBBVPEU-G,2,3,3,0,0,28,6,22,9,3.0,,fussball.de
2719,(SG) SC Mörslingen/SV Donaualtheim,Bayern,Kreis Donau,8,Kreisliga,Frauen KL 04 · Kreis Donau,031BEATBIG000006VS5489BUVUR5FS5A-G,1,1,1,0,0,8,1,7,3,3.0,,fussball.de
2720,FFC Hüllhorst-Schnathorst,Westfalen,Kreis Lemgo,8,Kreisliga B,Frauen Kreisliga B HF/LE/MI/LK · Kreis Lemgo,031DIO80CG000003VS5489BTVUS470OH-G,2,1,1,0,0,8,1,7,3,3.0,,fussball.de
2721,SV Löhne-Obernbeck 9er,Westfalen,Kreis Lemgo,8,Kreisliga B,Frauen Kreisliga B HF/LE/MI/LK · Kreis Lemgo,031DIO80CG000003VS5489BTVUS470OH-G,3,1,1,0,0,8,1,7,3,3.0,,fussball.de
2722,TV Stemmen 9er,Niedersachsen,Kreis Rotenburg,8,1.Kreisklasse,Frauen Kreisklasse · Kreis Rotenburg,031B6CALUS000007VS5489BTVSK8S3O6-G,1,2,2,0,0,16,2,14,6,3.0,,fussball.de
2723,TSV Großenwörden 11er,Niedersachsen,Kreis Stade,8,1.Kreisklasse,Frauen 1. Kreisklasse Stade/Harburg Nord,0319JRKGTS00000AVS5489BUVV628VP4-G,3,1,1,0,0,7,0,7,3,3.0,,fussball.de
2724,SG Grafeld-Berge II 9er 2,Niedersachsen,Kreis Osnabrück,8,1.Kreisklasse,1. Kreisklasse Osnabrück Staffel A,0316EAOQ1G000004VS5489BUVSBBVPEU-G,4,1,1,0,0,7,1,6,3,3.0,,fussball.de
2725,VfL Güldenstern Stade II 9er/11er,Niedersachsen,Kreis Stade,8,1.Kreisklasse,Frauen 1. Kreisklasse Stade/Harburg Süd,0319RJP174000009VS5489BUVV628VP4-G,1,2,2,0,0,13,1,12,6,3.0,,fussball.de
2726,SpG Zobes/Pfaffengrün,Sachsen,Kreis Vogtland,8,1.Kreisklasse,Vogtlandklasse,031GL911FO000008VS5489BUVSJ4CRAP-G,1,2,2,0,0,12,0,12,6,3.0,,fussball.de
2727,TSV 08 Kulmbach,Bayern,Kreis Hof/Tirschenr./Wunsiedel,8,Kreisliga,Frauen KL Ost · Kreis Hof/Tirschenr./Wunsiedel,031DS4HJK4000005VS5489BUVUR5FS5A-G,3,1,1,0,0,6,0,6,3,3.0,,fussball.de
2728,TSV Engelmannsreuth,Bayern,Kreis Hof/Tirschenr./Wunsiedel,8,Kreisliga,Frauen KL Ost · Kreis Hof/Tirschenr./Wunsiedel,031DS4HJK4000005VS5489BUVUR5FS5A-G,1,2,2,0,0,12,0,12,6,3.0,,fussball.de
2729,SG Egelsbach II,Hessen,Region Frankfurt,8,A-Liga (Region),Kreisliga A FFM Gr. 2 · Region Frankfurt,031DO63PRO00000AVS5489BUVUR5FS5A-G,1,4,4,0,0,28,6,22,12,3.0,,fussball.de
2730,SG Deusen/Rahm 9er,Westfalen,Kreis Hagen,8,Kreisliga B,Frauen Kreisliga B DO/HA · Kreis Hagen,031LE19JQO00000DVS5489BTVSRD0UH9-G,1,3,3,0,0,18,3,15,9,3.0,,fussball.de
2731,SG Alfhausen/Hesepe-Sögeln/Rieste,Niedersachsen,Kreis Osnabrück,8,1.Kreisklasse,1. Kreisklasse Osnabrück Staffel A,0316EAOQ1G000004VS5489BUVSBBVPEU-G,2,2,2,0,0,11,1,10,6,3.0,,fussball.de
2732,(SG) 1.FC Viereth/SPVGG ROSSSTADT,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,8,Kreisliga,Frauen KL Süd · Kreis Bamberg/Bayreuth/Kulmb.,031DS8RQ54000007VS5489BUVUR5FS5A-G,1,2,2,0,0,10,0,10,6,3.0,,fussball.de
2733,DJK Stappenbach,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,8,Kreisliga,Frauen KL Süd · Kreis Bamberg/Bayreuth/Kulmb.,031DS8RQ54000007VS5489BUVUR5FS5A-G,4,1,1,0,0,5,0,5,3,3.0,,fussball.de
2734,FV Bonn-Endenich 1908 II,Mittelrhein,Kreis Bonn,8,Kreisliga B,Frauen Kreisliga B · Kreis Bonn,031BOK84K8000004VS5489BTVUS470OH-G,1,2,2,0,0,10,0,10,6,3.0,,fussball.de
2735,SV Adler Messingen 9er,Niedersachsen,Kreis Bentheim,8,1.Kreisklasse,1. Kreisklasse Ems/Vechte Süd · Kreis Bentheim,0317A162O8000004VS5489BUVSBBVPEU-G,3,2,2,0,0,10,0,10,6,3.0,,fussball.de
2736,VfL Schwerte 9er,Westfalen,Kreis Hagen,8,Kreisliga B,Frauen Kreisliga B DO/HA · Kreis Hagen,031LE19JQO00000DVS5489BTVSRD0UH9-G,2,3,3,0,0,21,7,14,9,3.0,,fussball.de
2737,SV Ems Westbevern,Westfalen,Kreis Münster,8,Kreisliga B,Frauen Kreisliga B · Kreis Münster,031HB9DJH0000006VS5489BTVVG7L386-G,2,2,2,0,0,14,5,9,6,3.0,,fussball.de
2738,LFC Olympia Braunschweig,Niedersachsen,Kreis Braunschweig,8,1.Kreisklasse,Frauen  1.Kreisklasse Braunschweig West,031I5OT5TO000005VS5489BTVSRD0UH9-G,1,2,2,0,0,11,2,9,6,3.0,,fussball.de
2739,TUS Lutten II 9er,Niedersachsen,Kreis Vechta,8,1.Kreisklasse,1.Kreisklasse VEC/CLP/OL-Land-DEL · Kreis Vechta,03187JUS9K000004VS5489BTVU7GTVLE-G,1,2,2,0,0,10,1,9,6,3.0,,fussball.de
2740,SV Eintracht Neulangen II (9er),Niedersachsen,Kreis Emsland,8,1.Kreisklasse,Frauen 1. KKL Ems-Vechte Nord · Kreis Emsland,03155BU134000006VS5489BUVSBBVPEU-G,1,4,4,0,0,22,5,17,12,3.0,,fussball.de
2741,Post SV Hannover (7er),Niedersachsen,Kreis Region Hannover,8,1.Kreisklasse,Frauen Kreisklasse Staffel 2 · Kreis Region Hannover,031558T1QG00000BVS5489BTVU7GTVLE-G,2,2,2,0,0,12,4,8,6,3.0,,fussball.de
2742,SG Schapen/Destedt/Cremlingen (5er),Niedersachsen,Kreis Nordharz,8,1.Kreisklasse,1.Kreisklasse · Kreis Nordharz,031EQ3GG5O000003VS5489BUVUR5FS5A-G,3,1,1,0,0,6,2,4,3,3.0,,fussball.de
2743,SC 06 Oberlind,Bayern,Kreis Coburg/Kronach/Lichtenf.,8,Kreisliga,Frauen KL Nord · Kreis Coburg/Kronach/Lichtenf.,031DRU7NNS000004VS5489BUVUR5FS5A-G,1,2,2,0,0,11,3,8,6,3.0,,fussball.de
2744,FC 1928 Augsburg Hochzoll,Bayern,Kreis Augsburg,8,Kreisliga,Frauen KL 02 · Kreis Augsburg,031BE9QCF4000006VS5489BUVUR5FS5A-G,1,1,1,0,0,5,1,4,3,3.0,,fussball.de
2745,FC Arminia Adersheim (7er),Niedersachsen,Kreis Nordharz,8,1.Kreisklasse,1.Kreisklasse · Kreis Nordharz,031EQ3GG5O000003VS5489BUVUR5FS5A-G,4,1,1,0,0,5,1,4,3,3.0,,fussball.de
2746,FC Talge 9er,Niedersachsen,Kreis Osnabrück,8,1.Kreisklasse,1. Kreisklasse Osnabrück Staffel A,0316EAOQ1G000004VS5489BUVSBBVPEU-G,3,2,2,0,0,10,2,8,6,3.0,,fussball.de
2747,TSV Oberlauter (flex),Bayern,Kreis Coburg/Kronach/Lichtenf.,8,Kreisliga,Frauen KL Nord · Kreis Coburg/Kronach/Lichtenf.,031DRU7NNS000004VS5489BUVUR5FS5A-G,3,1,1,0,0,5,1,4,3,3.0,,fussball.de
2748,SV Yurdumspor Lehrte (7er),Niedersachsen,Kreis Region Hannover,8,1.Kreisklasse,Frauen Kreisklasse Staffel 1 · Kreis Region Hannover,031558T1J400000BVS5489BTVU7GTVLE-G,4,2,2,0,0,9,1,8,6,3.0,,fussball.de
2749,(SG) BC Rinnenthal/SV Ottmaring,Bayern,Kreis Augsburg,8,Kreisliga,Frauen KL 02 · Kreis Augsburg,031BE9QCF4000006VS5489BUVUR5FS5A-G,2,1,1,0,0,4,0,4,3,3.0,,fussball.de
2750,1. FC Redwitz an der Rodach,Bayern,Kreis Coburg/Kronach/Lichtenf.,8,Kreisliga,Frauen KL Nord · Kreis Coburg/Kronach/Lichtenf.,031DRU7NNS000004VS5489BUVUR5FS5A-G,4,1,1,0,0,4,0,4,3,3.0,,fussball.de
2751,FC Loppenhausen 2,Bayern,Kreis Augsburg,8,Kreisliga,Frauen KL 03 · Kreis Augsburg,031BE9QCKS000006VS5489BUVUR5FS5A-G,1,1,1,0,0,4,0,4,3,3.0,,fussball.de
2752,FSV Reimlingen,Bayern,Kreis Donau,8,Kreisliga,Frauen KL 04 · Kreis Donau,031BEATBIG000006VS5489BUVUR5FS5A-G,2,1,1,0,0,4,0,4,3,3.0,,fussball.de
2753,SG Nordheide,Niedersachsen,Kreis Verden,8,1.Kreisklasse,Kreisklasse Verden/Osterholz,031CBUHLKK000004VS5489BTVUS470OH-G,4,1,1,0,0,4,0,4,3,3.0,,fussball.de
2754,SG Oppenwehe II/Stemwede 9er,Westfalen,Kreis Lemgo,8,Kreisliga B,Frauen Kreisliga B HF/LE/MI/LK · Kreis Lemgo,031DIO80CG000003VS5489BTVUS470OH-G,4,1,1,0,0,4,0,4,3,3.0,,fussball.de
2755,SSV Walberberg Damen I,Mittelrhein,Kreis Bonn,8,Kreisliga B,Frauen Kreisliga B · Kreis Bonn,031BOK84K8000004VS5489BTVUS470OH-G,5,1,1,0,0,4,0,4,3,3.0,,fussball.de
2756,SV Prittriching,Bayern,Kreis Augsburg,8,Kreisliga,Frauen KL 02 · Kreis Augsburg,031BE9QCF4000006VS5489BUVUR5FS5A-G,3,1,1,0,0,4,0,4,3,3.0,,fussball.de
2757,TSV Oettingen,Bayern,Kreis Donau,8,Kreisliga,Frauen KL 04 · Kreis Donau,031BEATBIG000006VS5489BUVUR5FS5A-G,3,1,1,0,0,4,0,4,3,3.0,,fussball.de
2758,WSV Wiedelah (7er),Niedersachsen,Kreis Nordharz,8,1.Kreisklasse,1.Kreisklasse · Kreis Nordharz,031EQ3GG5O000003VS5489BUVUR5FS5A-G,1,2,2,0,0,8,0,8,6,3.0,,fussball.de
2759,1.FC Ohmstede II,Niedersachsen,Kreis Jade-Weser-Hunte,8,1.Kreisklasse,Frauen 1. Kreisklasse Staffel 1 JWH QR · Kreis Jade-Weser-Hunte,031DNQ1D3C000003VS5489BTVUS470OH-G,1,3,3,0,0,15,4,11,9,3.0,,fussball.de
2760,BV Viktoria Kirchderne II,Westfalen,Kreis Hagen,8,Kreisliga B,Frauen Kreisliga B DO/HA · Kreis Hagen,031LE19JQO00000DVS5489BTVSRD0UH9-G,3,3,3,0,0,14,3,11,9,3.0,,fussball.de
2761,TSG Fußb. Herdecke (9er),Westfalen,Kreis Hagen,8,Kreisliga B,Frauen Kreisliga B DO/HA · Kreis Hagen,031LE19JQO00000DVS5489BTVSRD0UH9-G,4,3,3,0,0,13,2,11,9,3.0,,fussball.de
2762,SG Osterwick / Darfeld II,Westfalen,Kreis Ahaus-Coesfeld,8,Kreisliga B,Frauen Kreisliga B Ahaus-Coesfeld,031LOUIP78000000VS5489BTVSRD0UH9-G,1,3,3,0,0,12,1,11,9,3.0,,fussball.de
2763,St. Pauli 5.Fr. 7er,Hamburg,Kreisebene Hamburg,8,Sonderklasse,FSK 01 Herbst · Kreisebene Hamburg,0314CMEQSG00000DVS5489BTVU7GTVLE-G,1,3,3,0,0,12,2,10,9,3.0,,fussball.de
2764,SG Wohldenberg/ Ambergau,Niedersachsen,Kreis Hildesheim-Holzminden,8,1.Kreisklasse,1. Kreisklasse Hildesheim/Holzminden · Kreis Hildesheim-Holzminden,031D70KNI8000003VS5489BUVUR5FS5A-G,1,3,3,0,0,11,1,10,9,3.0,,fussball.de
2765,SpVgg Vreden II,Westfalen,Kreis Ahaus-Coesfeld,8,Kreisliga B,Frauen Kreisliga B Ahaus-Coesfeld,031LOUIP78000000VS5489BTVSRD0UH9-G,2,3,3,0,0,11,1,10,9,3.0,,fussball.de
2766,SG Everloh-Ditterke (7er),Niedersachsen,Kreis Region Hannover,8,1.Kreisklasse,Frauen Kreisklasse Staffel 1 · Kreis Region Hannover,031558T1J400000BVS5489BTVU7GTVLE-G,5,2,2,0,0,13,7,6,6,3.0,,fussball.de
2767,TSV 1888 Falkenau,Sachsen,Kreis Mittelsachsen,8,1.Kreisklasse,Frauen - Kreisklasse · Kreis Mittelsachsen,031HSR6J7O00000CVS5489BTVSRD0UH9-G,2,1,1,0,0,6,3,3,3,3.0,,fussball.de
2768,SG Bohmte/Ostercappeln/Schwagstorf II 9er,Niedersachsen,Kreis Osnabrück,8,1.Kreisklasse,1. Kreisklasse Osnabrück Staffel B,0316EAOQ8400000BVS5489BUVSBBVPEU-G,3,1,1,0,0,5,2,3,3,3.0,,fussball.de
2769,SG Scharmb.-Patt.-Ash. II 9er,Niedersachsen,Kreis Stade,8,1.Kreisklasse,Frauen 1. Kreisklasse Stade/Harburg Süd,0319RJP174000009VS5489BUVV628VP4-G,2,1,1,0,0,5,2,3,3,3.0,,fussball.de
2770,(SG) SV Grasheim/SV Waidhofen,Bayern,Kreis Augsburg,8,Kreisliga,Frauen KL 02 · Kreis Augsburg,031BE9QCF4000006VS5489BUVUR5FS5A-G,4,1,1,0,0,4,1,3,3,3.0,,fussball.de
2771,SC Blau- Weiß Ottmarsbocholt,Westfalen,Kreis Münster,8,Kreisliga B,Frauen Kreisliga B · Kreis Münster,031HB9DJH0000006VS5489BTVVG7L386-G,4,1,1,0,0,4,1,3,3,3.0,,fussball.de
2772,SV SW Merzbach 1933 e.V.,Mittelrhein,Kreis Bonn,8,Kreisliga B,Frauen Kreisliga B · Kreis Bonn,031BOK84K8000004VS5489BTVUS470OH-G,2,2,2,0,0,8,2,6,6,3.0,,fussball.de
2773,ATSV Scharmbeckstotel II,Niedersachsen,Kreis Verden,8,1.Kreisklasse,Kreisklasse Verden/Osterholz,031CBUHLKK000004VS5489BTVUS470OH-G,2,2,2,0,0,6,0,6,6,3.0,,fussball.de
2774,Farmsen 1.Fr. 7er,Hamburg,Kreisebene Hamburg,8,Sonderklasse,FSK 02 Herbst · Kreisebene Hamburg,0314CMER5400000FVS5489BTVU7GTVLE-G,3,2,2,0,0,6,0,6,6,3.0,,fussball.de
2775,SV Einheit Bräunsdorf,Sachsen,Kreis Mittelsachsen,8,1.Kreisklasse,Frauen - Kreisklasse · Kreis Mittelsachsen,031HSR6J7O00000CVS5489BTVSRD0UH9-G,3,1,1,0,0,3,0,3,3,3.0,,fussball.de
2776,TUS Tiste II,Niedersachsen,Kreis Rotenburg,8,1.Kreisklasse,Frauen Kreisklasse · Kreis Rotenburg,031B6CALUS000007VS5489BTVSK8S3O6-G,2,2,2,0,0,6,0,6,6,3.0,,fussball.de
2777,Reinbek 2.Fr. 7er,Hamburg,Kreisebene Hamburg,8,Sonderklasse,FSK 02 Herbst · Kreisebene Hamburg,0314CMER5400000FVS5489BTVU7GTVLE-G,1,3,3,0,0,8,0,8,9,3.0,,fussball.de
2778,SG Gretesch / OSC IV 9er,Niedersachsen,Kreis Osnabrück,8,1.Kreisklasse,1. Kreisklasse Osnabrück Staffel B,0316EAOQ8400000BVS5489BUVSBBVPEU-G,1,2,2,0,0,14,9,5,6,3.0,,fussball.de
2779,SV Fortuna Einen,Niedersachsen,Kreis Vechta,8,1.Kreisklasse,1.Kreisklasse VEC/CLP/OL-Land-DEL · Kreis Vechta,03187JUS9K000004VS5489BTVU7GTVLE-G,3,2,2,0,0,9,4,5,6,3.0,,fussball.de
2780,SG Leinepolder II,Niedersachsen,Kreis Northeim-Einbeck,8,1.Kreisklasse,1.Kreisklasse Staffel 1 · Kreis Northeim-Einbeck,031BO0GMJO000004VS5489BUVUR5FS5A-G,1,2,2,0,0,8,3,5,6,3.0,,fussball.de
2781,FC Othfresen (7er),Niedersachsen,Kreis Nordharz,8,1.Kreisklasse,1.Kreisklasse · Kreis Nordharz,031EQ3GG5O000003VS5489BUVUR5FS5A-G,2,2,2,0,0,6,1,5,6,3.0,,fussball.de
2782,SC V. M. 3.Fr. 7er,Hamburg,Kreisebene Hamburg,8,Sonderklasse,FSK 02 Herbst · Kreisebene Hamburg,0314CMER5400000FVS5489BTVU7GTVLE-G,4,2,2,0,0,6,1,5,6,3.0,,fussball.de
2783,SG Schwei-Seefeld-Rönnelmoor,Niedersachsen,Kreis Jade-Weser-Hunte,8,1.Kreisklasse,Frauen 1. Kreisklasse Staffel 1 JWH QR · Kreis Jade-Weser-Hunte,031DNQ1D3C000003VS5489BTVUS470OH-G,2,3,3,0,0,9,2,7,9,3.0,,fussball.de
2784,Harksheide 2.Fr. 7er,Hamburg,Kreisebene Hamburg,8,Sonderklasse,FSK 01 Herbst · Kreisebene Hamburg,0314CMEQSG00000DVS5489BTVU7GTVLE-G,2,3,3,0,0,8,1,7,9,3.0,,fussball.de
2785,VfL Wildenfels,Sachsen,Kreis Vogtland,8,1.Kreisklasse,Vogtlandklasse,031GL911FO000008VS5489BUVSJ4CRAP-G,3,1,1,0,0,5,3,2,3,3.0,,fussball.de
2786,Lions Sports-Club Bonn,Mittelrhein,Kreis Bonn,8,Kreisliga B,Frauen Kreisliga B · Kreis Bonn,031BOK84K8000004VS5489BTVUS470OH-G,6,1,1,0,0,4,2,2,3,3.0,,fussball.de
2787,FC Oste/Oldendorf III 9er/11er,Niedersachsen,Kreis Stade,8,1.Kreisklasse,Frauen 1. Kreisklasse Stade/Harburg Nord,0319JRKGTS00000AVS5489BUVV628VP4-G,2,2,2,0,0,6,2,4,6,3.0,,fussball.de
2788,SG Rulle/Haste II,Niedersachsen,Kreis Osnabrück,8,1.Kreisklasse,1. Kreisklasse Osnabrück Staffel B,0316EAOQ8400000BVS5489BUVSBBVPEU-G,4,1,1,0,0,3,1,2,3,3.0,,fussball.de
2789,SV Kirchberg i. W. 2,Bayern,Kreis Niederbayern Ost,8,Kreisliga,Frauen KL Ost · Kreis Niederbayern Ost,0319TE344C000006VS5489BTVSK8S3O6-G,1,1,1,0,0,3,1,2,3,3.0,,fussball.de
2790,SV Reitsch II (flex),Bayern,Kreis Coburg/Kronach/Lichtenf.,8,Kreisliga,Frauen KL Nord · Kreis Coburg/Kronach/Lichtenf.,031DRU7NNS000004VS5489BUVUR5FS5A-G,6,1,1,0,0,3,1,2,3,3.0,,fussball.de
2791,SV Wahnebergen,Niedersachsen,Kreis Verden,8,1.Kreisklasse,Kreisklasse Verden/Osterholz,031CBUHLKK000004VS5489BTVUS470OH-G,5,1,1,0,0,3,1,2,3,3.0,,fussball.de
2792,TSV Eintracht Essinghausen,Niedersachsen,Kreis Braunschweig,8,1.Kreisklasse,Frauen  1.Kreisklasse Braunschweig West,031I5OT5TO000005VS5489BTVSRD0UH9-G,3,1,1,0,0,3,1,2,3,3.0,,fussball.de
2793,SC Westfalia Kinderhaus II,Westfalen,Kreis Münster,8,Kreisliga B,Frauen Kreisliga B · Kreis Münster,031HB9DJH0000006VS5489BTVVG7L386-G,1,3,3,0,0,8,2,6,9,3.0,,fussball.de
2794,BW Westervesede 9er,Niedersachsen,Kreis Rotenburg,8,1.Kreisklasse,Frauen Kreisklasse · Kreis Rotenburg,031B6CALUS000007VS5489BTVSK8S3O6-G,5,1,1,0,0,2,0,2,3,3.0,,fussball.de
2795,SC Enger 13/53 III 9er,Westfalen,Kreis Lemgo,8,Kreisliga B,Frauen Kreisliga B HF/LE/MI/LK · Kreis Lemgo,031DIO80CG000003VS5489BTVUS470OH-G,5,1,1,0,0,2,0,2,3,3.0,,fussball.de
2796,SV Esbeck,Niedersachsen,Kreis Braunschweig,8,1.Kreisklasse,Frauen  1.Kreisklasse Braunschweig Ost,031I5MMD28000000VS5489BTVSRD0UH9-G,2,1,1,0,0,2,0,2,3,3.0,,fussball.de
2797,SpG Dittersbach/Hainichen,Sachsen,Kreis Mittelsachsen,8,1.Kreisklasse,Frauen - Kreisklasse · Kreis Mittelsachsen,031HSR6J7O00000CVS5489BTVSRD0UH9-G,4,1,1,0,0,2,0,2,3,3.0,,fussball.de
2798,VfB Oberndorf,Bayern,Kreis Donau,8,Kreisliga,Frauen KL 04 · Kreis Donau,031BEATBIG000006VS5489BUVUR5FS5A-G,4,1,1,0,0,2,0,2,3,3.0,,fussball.de
2799,RSV Borken,Westfalen,Kreis Ahaus-Coesfeld,8,Kreisliga B,Frauen Kreisliga B Ahaus-Coesfeld,031LOUIP78000000VS5489BTVSRD0UH9-G,3,3,3,0,0,6,1,5,9,3.0,,fussball.de
2800,SF Merfeld,Westfalen,Kreis Ahaus-Coesfeld,8,Kreisliga B,Frauen Kreisliga B Ahaus-Coesfeld,031LOUIP78000000VS5489BTVSRD0UH9-G,4,3,3,0,0,5,0,5,9,3.0,,fussball.de
2801,(SG) SV Böhen/ TSV Ottobeuren 2,Bayern,Kreis Allgäu,8,Kreisliga,Frauen KL 01 · Kreis Allgäu,031BE90RT8000005VS5489BUVUR5FS5A-G,1,1,1,0,0,6,5,1,3,3.0,,fussball.de
2802,SG Freiburg/Oederquart 11er,Niedersachsen,Kreis Stade,8,1.Kreisklasse,Frauen 1. Kreisklasse Stade/Harburg Nord,0319JRKGTS00000AVS5489BUVV628VP4-G,4,1,1,0,0,4,3,1,3,3.0,,fussball.de
2803,Alsterbrüder 1.Fr. 7er,Hamburg,Kreisebene Hamburg,8,Sonderklasse,FSK 01 Herbst · Kreisebene Hamburg,0314CMEQSG00000DVS5489BTVU7GTVLE-G,4,1,1,0,0,3,2,1,3,3.0,,fussball.de
2804,Ebersbrunner SV,Sachsen,Kreis Vogtland,8,1.Kreisklasse,Vogtlandklasse,031GL911FO000008VS5489BUVSJ4CRAP-G,4,1,1,0,0,3,2,1,3,3.0,,fussball.de
2805,SG Wiking 03 Offenbach 2,Hessen,Region Frankfurt,8,A-Liga (Region),Kreisliga A FFM Gr. 2 · Region Frankfurt,031DO63PRO00000AVS5489BUVUR5FS5A-G,6,1,1,0,0,3,2,1,3,3.0,,fussball.de
2806,(SG) SV Freihalden/TSV Dinkelscherben/TSV Zusmarshausen 1,Bayern,Kreis Augsburg,8,Kreisliga,Frauen KL 03 · Kreis Augsburg,031BE9QCKS000006VS5489BUVUR5FS5A-G,2,1,1,0,0,2,1,1,3,3.0,,fussball.de
2807,SG Bevern/Essen 9er,Niedersachsen,Kreis Vechta,8,1.Kreisklasse,1.Kreisklasse VEC/CLP/OL-Land-DEL · Kreis Vechta,03187JUS9K000004VS5489BTVU7GTVLE-G,4,1,1,0,0,2,1,1,3,3.0,,fussball.de
2808,SG Ildehausen/Kirchberg Damen (7er),Niedersachsen,Kreis Nordharz,8,1.Kreisklasse,1.Kreisklasse · Kreis Nordharz,031EQ3GG5O000003VS5489BUVUR5FS5A-G,6,1,1,0,0,2,1,1,3,3.0,,fussball.de
2809,SG Niederursel II/Eschersheim/SC Riedberg,Hessen,Region Frankfurt,8,A-Liga (Region),Kreisliga A FFM Gr. 1 · Region Frankfurt,031DO63Q5C00000AVS5489BUVUR5FS5A-G,4,1,1,0,0,2,1,1,3,3.0,,fussball.de
2810,ATG Tröstau,Bayern,Kreis Hof/Tirschenr./Wunsiedel,8,Kreisliga,Frauen KL Ost · Kreis Hof/Tirschenr./Wunsiedel,031DS4HJK4000005VS5489BUVUR5FS5A-G,4,1,1,0,0,1,0,1,3,3.0,,fussball.de
2811,SG Uelsen/Neuenhaus II 9er,Niedersachsen,Kreis Bentheim,8,1.Kreisklasse,1. Kreisklasse Ems/Vechte Süd · Kreis Bentheim,0317A162O8000004VS5489BUVSBBVPEU-G,6,1,1,0,0,1,0,1,3,3.0,,fussball.de
