rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
1497,HSG Hüllhorst 3,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 1,14376,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1498,HSG JAHN 05/Sc WEST 1m,HK Düsseldorf,HK Düsseldorf,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer (HK Düsseldorf),15941,1,0,0,0,0,0,0,0,0,0.0,,handball.net
1499,HSG Löhne-Obernbeck,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse,13293,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1500,HSG Merkstein III,HK Aachen-Düren,HK Aachen-Düren,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse,14820,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1501,HSG Siebengebirge-Thomasberg IV,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer,17301,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1502,HSG Sieg H3,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer,17301,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1503,HSG VFL Solingen / BURG II,Bergischer HK,Bergischer HK,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer BHK,14417,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1504,HSG Wesel III,HK Wesel,HK Wesel,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer · HK Wesel,13067,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1505,HSG Wetter/Grundschöttel 3,Handballkreis Hagen/Ennepe-Ruhr,Handballkreis Hagen/Ennepe-Ruhr,10,Bezirksklasse / Kreisklasse / Regionsklasse,MÄNNER KREISklasse HKHR,13009,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1506,HSV Bocklemünd II,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1507,HSV Dümpten 1992 III,HK Rhein-Ruhr,HK Rhein-Ruhr,10,Bezirksklasse / Kreisklasse / Regionsklasse,REGIONSKLASSE MÄNNER,13019,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1508,HSV Frechen III,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1509,HSV Minden-Nord 2,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 2,14377,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1510,HSV Solingen-Gräfrath 76 E.V. II,Bergischer HK,Bergischer HK,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer BHK,14417,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1511,HSV Troisdorf,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer,17301,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1512,HV Erftstadt II,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer,17301,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1513,HVE Villigst-Ergste H3,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKISAR 1. Kreisklasse MÄNNER,15392,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1514,Handball Ruhrbogen Hattingen,Handballkreis Industrie,Handballkreis Industrie,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKI-M-1. Kreisklasse,13048,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1515,Interaktiv.Handball Düsseldorf/Ratingen 3m,HK Düsseldorf,HK Düsseldorf,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer (HK Düsseldorf),15941,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1516,Kettwiger SV 70/86 2. Männer,HK Essen,HK Essen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Essen Männer,16888,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1517,Kevelaerer SV II,HK Wesel,HK Wesel,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer · HK Wesel,13067,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1518,Kieler MTV IV,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Kiel/RD,12988,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1519,LHV Hoyerswerda IV,HR Ostsachsen,HR Ostsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Freizeitklasse Staffel B,15188,1,0,0,0,0,0,0,0,0,0.0,,handball.net
1520,LTV Wuppertal III,HK Essen,HK Essen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Wuppertal Männer,16080,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1521,Longericher SC IV,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1522,Luchse Düsseldorf 3M,HK Düsseldorf,HK Düsseldorf,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer (HK Düsseldorf),15941,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1523,MSV Bautzen 04,HR Ostsachsen,HR Ostsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Freizeitklasse Staffel A,13113,1,0,0,0,0,0,0,0,0,0.0,,handball.net
1524,MTG Horst Essen III,HK Essen,HK Essen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Essen Männer,16888,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1525,OSC Rheinhausen IV,HK Rhein-Ruhr,HK Rhein-Ruhr,10,Bezirksklasse / Kreisklasse / Regionsklasse,REGIONSKLASSE MÄNNER,13019,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1526,Olympia Fischeln II,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1527,Osterather TV II,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1528,PSV Aachen H1,HK Aachen-Düren,HK Aachen-Düren,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse,14820,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1529,PSV Aachen H2,HK Aachen-Düren,HK Aachen-Düren,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse,14820,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1530,Polizei SV KÖLN IV,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1531,Pulheimer SC III,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1532,Rheydter TV 1847,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1533,Rot-Weiß Sagar e.V. II,HR Ostsachsen,HR Ostsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Freizeitklasse Staffel B,15188,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1534,S.V. Schwarz-Weiss Havixbeck 2,Handballkreis Münsterland,Handballkreis Münsterland,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse 1 Münsterland Männer,13229,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1535,SC Bottrop III,HK Rhein-Ruhr,HK Rhein-Ruhr,10,Bezirksklasse / Kreisklasse / Regionsklasse,REGIONSKLASSE MÄNNER,13019,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1536,SC Krefeld 05,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1537,SC Rot-Weiss Oberhausen E.V. II,HK Rhein-Ruhr,HK Rhein-Ruhr,10,Bezirksklasse / Kreisklasse / Regionsklasse,REGIONSKLASSE MÄNNER,13019,9,0,0,0,0,0,0,0,0,0.0,,handball.net
1538,SC Unterbach 1m,HK Düsseldorf,HK Düsseldorf,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer (HK Düsseldorf),15941,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1539,SC Waldniel,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1540,SG Gescher/Legden,Handballkreis Münsterland,Handballkreis Münsterland,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse 1 Münsterland Männer,13229,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1541,SG Handball Oberland,HR Südwestsachsen,HR Südwestsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,RK Männer West,13099,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1542,SG Hüls-Scherlebeck III,Handballkreis Industrie,Handballkreis Industrie,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKI-M-1. Kreisklasse,13048,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1543,SG Ltv/Ntv,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1544,SG Sohland/Friedersdorf II,HR Ostsachsen,HR Ostsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Freizeitklasse Staffel A,13113,2,0,0,0,0,0,0,0,0,0.0,,handball.net
1545,SGH Unna Massen 3,Handballkreis Hellweg,Handballkreis Hellweg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse HKH,12715,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1546,SSK Kerpen II,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,9,0,0,0,0,0,0,0,0,0.0,,handball.net
1547,SSV Stahl Rietschen e.V. III,HR Ostsachsen,HR Ostsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Freizeitklasse Staffel B,15188,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1548,SV 04 Plauen-O. IV,HR Südwestsachsen,HR Südwestsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,RK Männer West,13099,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1549,SV Friedrichsfeld II,HK Wesel,HK Wesel,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer · HK Wesel,13067,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1550,SV Heissen III,HK Rhein-Ruhr,HK Rhein-Ruhr,10,Bezirksklasse / Kreisklasse / Regionsklasse,REGIONSKLASSE MÄNNER,13019,10,0,0,0,0,0,0,0,0,0.0,,handball.net
1551,SV Lok Schleife e.V. II,HR Ostsachsen,HR Ostsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Freizeitklasse Staffel B,15188,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1552,SV Rähnitz,HR Sachsen-Mitte,HR Sachsen-Mitte,10,Bezirksklasse / Kreisklasse / Regionsklasse,RK Männer St. 1,13106,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1553,Soester TV VON 1862 E.V. III,Handballkreis Hellweg,Handballkreis Hellweg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse HKH,12715,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1554,Solinger TB III,Bergischer HK,Bergischer HK,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer BHK,14417,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1555,Sportverein Hamborn 1890 Handball E.V. II,HK Rhein-Ruhr,HK Rhein-Ruhr,10,Bezirksklasse / Kreisklasse / Regionsklasse,REGIONSKLASSE MÄNNER,13019,11,0,0,0,0,0,0,0,0,0.0,,handball.net
1556,Stolberger SV III,HK Aachen-Düren,HK Aachen-Düren,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse,14820,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1557,TB Beckhausen 1928 E.V.,Handballkreis Industrie,Handballkreis Industrie,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKI-M-1. Kreisklasse,13048,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1558,TBSV Neugersdorf 1990 E.V. III,HR Ostsachsen,HR Ostsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Freizeitklasse Staffel A,13113,3,0,0,0,0,0,0,0,0,0.0,,handball.net
1559,TEAM Cdg/Dav Wuppertal,HK Essen,HK Essen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Wuppertal Männer,16080,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1560,TSG Harsewinkel III,Handballkreis Gütersloh,Handballkreis Gütersloh,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKGT Männer 1. Kreisklasse,12686,9,0,0,0,0,0,0,0,0,0.0,,handball.net
1561,TSG Kirchhellen III,HK Rhein-Ruhr,HK Rhein-Ruhr,10,Bezirksklasse / Kreisklasse / Regionsklasse,REGIONSKLASSE MÄNNER,13019,12,0,0,0,0,0,0,0,0,0.0,,handball.net
1562,TSV Bocholt II,HK Wesel,HK Wesel,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer · HK Wesel,13067,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1563,TSV Bocholt III,HK Wesel,HK Wesel,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer · HK Wesel,13067,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1564,TSV Eller 04 1m,HK Düsseldorf,HK Düsseldorf,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer (HK Düsseldorf),15941,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1565,TSV Hillentrup 2,Handballkreis Lippe,Handballkreis Lippe,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKLIP Kreisklasse Männer,15837,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1566,TSV Hochdahl 64 1m,HK Düsseldorf,HK Düsseldorf,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer (HK Düsseldorf),15941,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1567,TSV Oelsnitz II,HR Südwestsachsen,HR Südwestsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,RK Männer West,13099,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1568,TSV Oerlinghausen II,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse,13293,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1569,TURNERKREIS NIPPES 3.Herren,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,10,0,0,0,0,0,0,0,0,0.0,,handball.net
1570,TUS 06 Westf. Eiche Anröchte E.V.,Handballkreis Hellweg,Handballkreis Hellweg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse HKH,12715,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1571,TUS Chlodwig Zülpich,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer,17301,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1572,TUS Ehrenfeld 65 III,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,11,0,0,0,0,0,0,0,0,0.0,,handball.net
1573,TUS Eintracht Oberlübbe 3,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 1,14376,4,0,0,0,0,0,0,0,0,0.0,,handball.net
1574,TUS Erkrath 1m,HK Düsseldorf,HK Düsseldorf,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer (HK Düsseldorf),15941,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1575,TUS Gehlenbeck,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 1,14376,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1576,TUS Hartum 2,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 2,14377,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1577,TUS Lintorf 3m,HK Düsseldorf,HK Düsseldorf,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer (HK Düsseldorf),15941,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1578,TUS SW WEHE 3,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 1,14376,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1579,TUS Spenge IV,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse,13293,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1580,TUS Wiebelskirchen 2,Handballverband SAAR,Handballverband SAAR,10,Bezirksklasse / Kreisklasse / Regionsklasse,A-Liga Männer Staffel Ost,14384,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1581,TV 1848 Mönchengladbach 2M,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1582,TV Angermund 2m,HK Düsseldorf,HK Düsseldorf,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer (HK Düsseldorf),15941,9,0,0,0,0,0,0,0,0,0.0,,handball.net
1583,TV Beckrath 1898 E.V. II,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,9,0,0,0,0,0,0,0,0,0.0,,handball.net
1584,TV Billstedt II,Hamburger Handballverband,Hamburger Handballverband,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Gruppe 2 (152),13446,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1585,TV Birkesdorf III,HK Aachen-Düren,HK Aachen-Düren,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse,14820,9,0,0,0,0,0,0,0,0,0.0,,handball.net
1586,TV Dt. Eiche Ennigerloh 1899 E.V. II,Handballkreis Hellweg,Handballkreis Hellweg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse HKH,12715,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1587,TV Eiche 02 BAD Honnef,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer,17301,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1588,TV Flittard,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,12,0,0,0,0,0,0,0,0,0.0,,handball.net
1589,TV Huchem-Stammeln,HK Aachen-Düren,HK Aachen-Düren,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse,14820,10,0,0,0,0,0,0,0,0,0.0,,handball.net
1590,TV Issum III,HK Wesel,HK Wesel,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer · HK Wesel,13067,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1591,TV JAHN Köln-Wahn III,HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,13,0,0,0,0,0,0,0,0,0.0,,handball.net
1592,TV Kapellen 3M,HK Wesel,HK Wesel,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer · HK Wesel,13067,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1593,TV Kirkel 2,Handballverband SAAR,Handballverband SAAR,10,Bezirksklasse / Kreisklasse / Regionsklasse,A-Liga Männer Staffel Ost,14384,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1594,TV Lobberich III,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,10,0,0,0,0,0,0,0,0,0.0,,handball.net
1595,TV Roetgen II,HK Aachen-Düren,HK Aachen-Düren,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse,14820,11,0,0,0,0,0,0,0,0,0.0,,handball.net
1596,TV Sachsenross Hille 3,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 1,14376,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1597,TV Schiefbahn,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,11,0,0,0,0,0,0,0,0,0.0,,handball.net
1598,TV Schwafheim III,HK Wesel,HK Wesel,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer · HK Wesel,13067,9,0,0,0,0,0,0,0,0,0.0,,handball.net
1599,TV Trappenkamp,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Plön,12987,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1600,TV Vorst III,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,12,0,0,0,0,0,0,0,0,0.0,,handball.net
1601,TV Werne 03 E.V. II,Handballkreis Hellweg,Handballkreis Hellweg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse HKH,12715,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1602,TVD Velbert,HK Essen,HK Essen,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Wuppertal Männer,16080,5,0,0,0,0,0,0,0,0,0.0,,handball.net
1603,TVE Röcke 2,Handballkreis Minden-Lübbecke,Handballkreis Minden-Lübbecke,10,Bezirksklasse / Kreisklasse / Regionsklasse,HBKML Männer Kreisklasse Staffel 2,14377,6,0,0,0,0,0,0,0,0,0.0,,handball.net
1604,Tschft. St. Tönis III,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,13,0,0,0,0,0,0,0,0,0.0,,handball.net
1605,TuS Niederpleis IV,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer,17301,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1606,TuS Rheindorf II (M),HK Köln-Rheinberg,HK Köln-Rheinberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Regionsklasse Männer,12894,14,0,0,0,0,0,0,0,0,0.0,,handball.net
1607,VFB Schleiden,HK Bonn-Euskirchen-Sieg,HK Bonn-Euskirchen-Sieg,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer,17301,9,0,0,0,0,0,0,0,0,0.0,,handball.net
1608,VFL Bochum 1848 Handball E.V. II,Handballkreis Industrie,Handballkreis Industrie,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKI-M-1. Kreisklasse,13048,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1609,VfL Herford 2. Männer,Handballkreis Bielefeld-Herford,Handballkreis Bielefeld-Herford,10,Bezirksklasse / Kreisklasse / Regionsklasse,Männer 1. Kreisklasse,13293,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1610,VfL Welfia Mönchengladbach 1929 e.V. II,HK Krefeld-Grenzland,HK Krefeld-Grenzland,10,Bezirksklasse / Kreisklasse / Regionsklasse,BK Männer,15676,14,0,0,0,0,0,0,0,0,0.0,,handball.net
1611,Wald-Merscheider TV II,Bergischer HK,Bergischer HK,10,Bezirksklasse / Kreisklasse / Regionsklasse,1. Regionsklasse Männer BHK,14417,7,0,0,0,0,0,0,0,0,0.0,,handball.net
1612,Zwönitzer HSV III,HR Südwestsachsen,HR Südwestsachsen,10,Bezirksklasse / Kreisklasse / Regionsklasse,RK Männer West,13099,8,0,0,0,0,0,0,0,0,0.0,,handball.net
1613,SG Saulheim 3,Handballverband Rheinhessen-Pfalz,Handballverband Rheinhessen-Pfalz,10,Bezirksklasse / Kreisklasse / Regionsklasse,M-BZK 1,12582,8,1,0,0,1,28,29,-1,0,0.0,,handball.net
1614,DJK SG Bösperde H3,Handballkreis Iserlohn-Arnsberg,Handballkreis Iserlohn-Arnsberg,10,Bezirksklasse / Kreisklasse / Regionsklasse,HKISAR 1. Kreisklasse MÄNNER,15392,6,1,0,0,1,26,27,-1,0,0.0,,handball.net
1615,Gettorfer TV II,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer Kiel/RD,12988,6,1,0,0,1,26,27,-1,0,0.0,,handball.net
1616,DHG Sandesneben,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,Handball-Erwachsene DER Kreishandballverbände IN Schleswig-Holstein,10,Bezirksklasse / Kreisklasse / Regionsklasse,Kreisklasse Männer LauSto,12990,5,1,0,0,1,24,25,-1,0,0.0,,handball.net
